temp,outlier,resting,power,moving,lat,lon,velocity_smooth,grade_smooth,cadence,distance,altitude,total_elevation,timer_time,time
12,FALSE,FALSE,150,TRUE,53.591455,10.022736,6,-2.2,60,4254.3,86.6,21.2,915,2236
12,FALSE,FALSE,263,TRUE,53.591431,10.02283,6.3,-2.2,73,4261.1,86.6,21.2,916,2237
12,FALSE,FALSE,220,TRUE,53.591405,10.022928,6.6,-1.4,80,4268.1,86.4,21.2,917,2238
12,FALSE,FALSE,115,TRUE,53.591384,10.023026,6.8,-1.4,79,4275.1,86.2,21.2,918,2239
12,FALSE,FALSE,179,TRUE,53.591364,10.023125,6.9,-1.4,78,4282.1,86.2,21.2,919,2240
12,FALSE,FALSE,150,TRUE,53.591342,10.023234,7.1,-0.7,82,4289.6,86.2,21.2,920,2241
12,FALSE,FALSE,316,TRUE,53.591323,10.023345,7.2,-1.3,83,4297.3,86,21.2,921,2242
12,FALSE,FALSE,355,TRUE,53.591304,10.023458,7.4,-1.3,86,4305,86,21.2,922,2243
12,FALSE,FALSE,212,TRUE,53.591285,10.023576,7.6,-0.6,88,4313.1,85.8,21.2,923,2244
12,FALSE,FALSE,164,TRUE,53.591267,10.023692,7.8,-1.2,89,4321,85.8,21.2,924,2245
12,FALSE,FALSE,191,TRUE,53.591253,10.023818,8,-0.6,89,4329.5,85.8,21.2,925,2246
12,FALSE,FALSE,274,TRUE,53.591245,10.023943,8.1,-0.6,89,4337.9,85.6,21.2,926,2247
12,FALSE,FALSE,182,TRUE,53.591234,10.024073,8.3,-1.1,91,4346.6,85.6,21.2,927,2248
12,FALSE,FALSE,159,TRUE,53.591226,10.024206,8.5,-0.6,91,4355.4,85.6,21.2,928,2249
12,FALSE,FALSE,93,TRUE,53.59122,10.024342,8.7,-0.6,86,4364.5,85.4,21.2,929,2250
12,FALSE,FALSE,115,TRUE,53.591215,10.024476,8.8,-1.1,90,4373.4,85.4,21.2,930,2251
12,FALSE,FALSE,153,TRUE,53.591207,10.024612,8.9,-0.6,88,4382.4,85.4,21.2,931,2252
12,FALSE,FALSE,184,TRUE,53.5912,10.024744,8.9,-0.6,89,4391.2,85.2,21.2,932,2253
12,FALSE,FALSE,219,TRUE,53.591192,10.024878,8.9,-1.1,88,4400.1,85.2,21.2,933,2254
12,FALSE,FALSE,152,TRUE,53.591184,10.025008,8.9,-0.6,87,4408.8,85.2,21.2,934,2255
12,FALSE,FALSE,251,TRUE,53.591173,10.025137,8.8,-0.6,86,4417.4,85,21.2,935,2256
12,FALSE,FALSE,222,TRUE,53.591164,10.025262,8.7,-0.6,87,4425.7,85,21.2,936,2257
12,FALSE,FALSE,168,TRUE,53.591152,10.025381,8.5,0,88,4433.8,85,21.2,937,2258
12,FALSE,FALSE,215,TRUE,53.591137,10.025504,8.4,0,89,4442.1,85,21.2,938,2259
12,FALSE,FALSE,234,TRUE,53.591122,10.025624,8.3,0,90,4450.2,85,21.2,939,2260
12,FALSE,FALSE,241,TRUE,53.591107,10.02574,8.1,0,90,4458,85,21.2,940,2261
12,FALSE,FALSE,187,TRUE,53.591096,10.025855,8,0,90,4465.7,85,21.2,941,2262
12,FALSE,FALSE,145,TRUE,53.591084,10.025976,8,0,90,4473.8,85,21.2,942,2263
12,FALSE,FALSE,189,TRUE,53.591073,10.026097,8,0,88,4482,85,21.2,943,2264
12,FALSE,FALSE,192,TRUE,53.591061,10.026213,7.9,0,88,4489.7,85,21.2,944,2265
12,FALSE,FALSE,152,TRUE,53.59105,10.026329,7.9,0,88,4497.5,85,21.2,945,2266
12,FALSE,FALSE,228,TRUE,53.591038,10.026443,7.9,0,87,4505.2,85,21.2,946,2267
12,FALSE,FALSE,188,TRUE,53.591023,10.026557,7.8,0,87,4512.9,85,21.2,947,2268
12,FALSE,FALSE,269,TRUE,53.591012,10.026675,7.8,0,87,4520.8,85,21.2,948,2269
12,FALSE,FALSE,260,TRUE,53.590999,10.026793,7.8,0,87,4528.8,85,21.2,949,2270
12,FALSE,FALSE,259,TRUE,53.590985,10.026911,7.8,0,87,4536.7,85,21.2,950,2271
12,FALSE,FALSE,185,TRUE,53.590975,10.02702,7.8,0,88,4544.1,85,21.2,951,2272
12,FALSE,FALSE,169,TRUE,53.590967,10.02713,7.7,0,87,4551.4,85,21.2,952,2273
12,FALSE,FALSE,181,TRUE,53.590958,10.027239,7.6,0,86,4558.6,85,21.2,953,2274
12,FALSE,FALSE,256,TRUE,53.590947,10.027347,7.4,0,86,4565.9,85,21.2,954,2275
12,FALSE,FALSE,264,TRUE,53.590938,10.027462,7.4,0,87,4573.6,85,21.2,955,2276
12,FALSE,FALSE,202,TRUE,53.590934,10.027583,7.5,0,88,4581.6,85,21.2,956,2277
12,FALSE,FALSE,174,TRUE,53.59093,10.027706,7.7,0,88,4589.8,85,21.2,957,2278
12,FALSE,FALSE,182,TRUE,53.590929,10.027834,7.9,0,87,4598.3,85,21.2,958,2279
12,FALSE,FALSE,212,TRUE,53.590936,10.027969,8.3,0,87,4607.3,85,21.2,959,2280
12,FALSE,FALSE,192,TRUE,53.590941,10.028101,8.5,0,87,4616,85,21.2,960,2281
12,FALSE,FALSE,159,TRUE,53.590949,10.028235,8.7,0,87,4624.9,85,21.2,961,2282
12,FALSE,FALSE,195,TRUE,53.59096,10.028361,8.7,0,86,4633.4,85,21.2,962,2283
12,FALSE,FALSE,147,TRUE,53.590968,10.028482,8.6,0,86,4641.4,85,21.2,963,2284
12,FALSE,FALSE,141,TRUE,53.590981,10.028602,8.4,0,85,4649.5,85,21.2,964,2285
12,FALSE,FALSE,230,TRUE,53.590996,10.028721,8.3,0,84,4657.6,85,21.2,965,2286
12,FALSE,FALSE,219,TRUE,53.591011,10.028835,8.1,0,85,4665.3,85,21.2,966,2287
12,FALSE,FALSE,105,TRUE,53.591027,10.028947,7.9,0,82,4672.9,85,21.2,967,2288
12,FALSE,FALSE,300,TRUE,53.591047,10.029064,7.9,0,83,4681,85,21.2,968,2289
12,FALSE,FALSE,186,TRUE,53.59107,10.029179,7.9,0,87,4689,85,21.2,969,2290
12,FALSE,FALSE,145,TRUE,53.591097,10.029292,7.9,0,86,4697.1,85,21.2,970,2291
12,FALSE,FALSE,135,TRUE,53.591131,10.029405,8,0,85,4705.4,85,21.2,971,2292
12,FALSE,FALSE,124,TRUE,53.591166,10.029515,8.2,0,83,4713.7,85,21.2,972,2293
12,FALSE,FALSE,88,TRUE,53.591205,10.029628,8.3,0,58,4722.5,85,21.2,973,2294
12,FALSE,FALSE,51,TRUE,53.591248,10.02974,8.4,0,34,4731.2,85,21.2,974,2295
12,FALSE,FALSE,15,TRUE,53.591293,10.029848,8.6,0,10,4739.9,85,21.2,975,2296
12,FALSE,FALSE,4,TRUE,53.591335,10.029943,8.5,0,13,4747.9,85,21.2,976,2297
12,FALSE,FALSE,4,TRUE,53.591378,10.030015,8.2,0,13,4754.6,85,21.2,977,2298
12,FALSE,FALSE,2,TRUE,53.591422,10.030069,7.6,0,8,4760.5,85,21.2,978,2299
12,FALSE,FALSE,0,TRUE,53.591455,10.030116,6.9,1.1,3,4765.6,85,21.2,979,2300
12,FALSE,FALSE,0,TRUE,53.591468,10.03017,5.9,1.2,0,4769.6,85,21.2,980,2301
12,FALSE,FALSE,0,TRUE,53.591455,10.030215,5.1,1.2,0,4773.4,85.2,21.2,981,2302
12,FALSE,FALSE,131,TRUE,53.591417,10.030223,4.6,1.2,24,4777.6,85.2,21.2,982,2303
12,FALSE,FALSE,237,TRUE,53.591381,10.030196,4.3,0,36,4782.1,85.2,21.2,983,2304
12,FALSE,FALSE,168,TRUE,53.591354,10.030149,4.2,0,31,4786.4,85.2,21.2,984,2305
12,FALSE,FALSE,100,TRUE,53.591339,10.030104,4.1,0,25,4789.9,85.2,21.2,985,2306
12,FALSE,FALSE,31,TRUE,53.591324,10.030072,3.9,0,20,4792.7,85.2,21.2,986,2307
12,FALSE,FALSE,26,TRUE,53.59131,10.030041,3.5,0,20,4795.2,85.2,21.2,987,2308
12,FALSE,FALSE,32,TRUE,53.591309,10.030012,3.1,0,21,4797.4,85.2,21.2,988,2309
12,FALSE,FALSE,49,TRUE,53.591326,10.030003,2.6,0,23,4799.4,85.2,21.2,989,2310
12,FALSE,FALSE,169,TRUE,53.591351,10.030022,2.5,0,35,4802.4,85.2,21.2,990,2311
12,FALSE,FALSE,254,TRUE,53.591382,10.030062,2.8,0,57,4806.7,85.2,21.2,991,2312
12,FALSE,FALSE,240,TRUE,53.591413,10.030118,3.3,0,65,4811.9,85.2,21.2,992,2313
12,FALSE,FALSE,178,TRUE,53.591448,10.030169,3.9,0,49,4817.1,85.2,21.2,993,2314
12,FALSE,FALSE,117,TRUE,53.591479,10.03021,4.4,0,32,4821.4,85.2,21.2,994,2315
12,FALSE,FALSE,55,TRUE,53.591502,10.030242,4.5,0,15,4824.9,85.2,21.2,995,2316
12,FALSE,FALSE,0,TRUE,53.591526,10.030264,4.2,1.7,0,4827.9,85.2,21.2,996,2317
12,FALSE,FALSE,0,TRUE,53.59155,10.030279,3.8,1.9,0,4830.7,85.2,21.2,997,2318
12,FALSE,FALSE,0,TRUE,53.591569,10.03029,3.2,1.7,0,4833.1,85.4,21.2,998,2319
12,FALSE,FALSE,4,TRUE,53.591589,10.030302,2.8,1.8,8,4835.4,85.4,21.2,999,2320
12,FALSE,FALSE,7,TRUE,53.59161,10.030317,2.6,0,11,4837.8,85.4,21.2,1000,2321
12,FALSE,FALSE,9,TRUE,53.591626,10.030334,2.4,2.2,13,4839.9,85.4,21.2,1001,2322
12,FALSE,FALSE,12,TRUE,53.59164,10.03035,2.2,2.2,14,4841.7,85.4,21.2,1002,2323
12,FALSE,FALSE,14,TRUE,53.591651,10.030369,2.1,2.2,16,4843.5,85.4,21.2,1003,2324
12,FALSE,FALSE,11,TRUE,53.591661,10.03038,1.8,2.2,12,4844.6,85.6,21.2,1004,2325
12,FALSE,FALSE,7,FALSE,53.591664,10.030385,1.4,2.2,8,4844.6,85.6,21.2,1005,2326
12,FALSE,FALSE,0,FALSE,53.591669,10.030387,0.9,1.6,3,4844.6,85.6,21.2,1006,2327
12,FALSE,FALSE,0,FALSE,53.591675,10.030395,0.6,1.6,0,4844.6,85.6,21.2,1007,2328
12,FALSE,FALSE,0,FALSE,53.591675,10.030395,0.2,1.9,0,4844.6,85.6,21.2,1008,2329
12,FALSE,FALSE,0,FALSE,53.591675,10.030395,0,1.7,0,4844.6,85.6,21.2,1009,2330
12,FALSE,FALSE,16,FALSE,53.591675,10.030395,0,0,7,4844.6,85.6,21.2,1010,2331
12,FALSE,FALSE,14,FALSE,53.591675,10.030395,0,0,6,4844.6,85.6,21.2,1011,2332
12,FALSE,FALSE,0,FALSE,53.591692,10.030407,0,0,4,4844.6,85.6,21.2,1012,2333
12,FALSE,FALSE,0,TRUE,53.591745,10.030445,0.1,0,2,4845.3,85.6,21.2,1013,2334
12,FALSE,FALSE,0,TRUE,53.591765,10.030458,0.6,0,0,4847.7,85.6,21.2,1014,2335
12,FALSE,FALSE,0,TRUE,53.591789,10.030471,1.2,0,0,4850.6,85.6,21.2,1015,2336
12,FALSE,FALSE,15,TRUE,53.591815,10.030483,1.8,-1.6,10,4853.8,85.6,21.2,1016,2337
12,FALSE,FALSE,11,TRUE,53.591843,10.030494,2.5,-1.5,8,4856.9,85.6,21.2,1017,2338
12,FALSE,FALSE,0,TRUE,53.591874,10.030508,3,-1.5,5,4860.2,85.4,21.2,1018,2339
12,FALSE,FALSE,0,TRUE,53.591902,10.030527,3.2,-1.6,2,4863.7,85.4,21.2,1019,2340
12,FALSE,FALSE,0,TRUE,53.591926,10.030548,3.2,1.6,0,4866.8,85.4,21.2,1020,2341
12,FALSE,FALSE,0,TRUE,53.591952,10.030567,3.2,1.8,0,4869.8,85.4,21.2,1021,2342
12,FALSE,FALSE,0,TRUE,53.591974,10.030585,3.1,2,0,4872.6,85.6,21.2,1022,2343
12,FALSE,FALSE,0,TRUE,53.591996,10.030597,3,1.8,0,4875,85.6,21.2,1023,2344
12,FALSE,FALSE,0,TRUE,53.592011,10.030606,2.6,0,0,4876.8,85.6,21.2,1024,2345
12,FALSE,FALSE,0,TRUE,53.592027,10.030614,2.4,0,0,4878.9,85.6,21.2,1025,2346
12,FALSE,FALSE,0,TRUE,53.592046,10.030622,2.3,0,0,4881.1,85.6,21.2,1026,2347
12,FALSE,FALSE,0,TRUE,53.592066,10.03063,2.1,0,0,4883.3,85.6,21.2,1027,2348
12,FALSE,FALSE,0,TRUE,53.592088,10.030639,2.1,0,0,4885.7,85.6,21.2,1028,2349
12,FALSE,FALSE,0,TRUE,53.592105,10.030642,2.2,0,0,4887.7,85.6,21.2,1029,2350
12,FALSE,FALSE,0,TRUE,53.592118,10.030636,2.1,0,0,4889.3,85.6,21.2,1030,2351
12,FALSE,FALSE,0,TRUE,53.592131,10.030621,2,0,0,4891,85.6,21.2,1031,2352
12,FALSE,FALSE,0,TRUE,53.592137,10.030597,1.9,0,0,4892.8,85.6,21.2,1032,2353
12,FALSE,FALSE,0,TRUE,53.592143,10.030569,1.8,0,0,4894.8,85.6,21.2,1033,2354
12,FALSE,FALSE,0,TRUE,53.592156,10.030543,1.8,0,0,4896.9,85.6,21.2,1034,2355
12,FALSE,FALSE,0,TRUE,53.592167,10.030517,2,0,0,4899.1,85.6,21.2,1035,2356
12,FALSE,FALSE,0,TRUE,53.592164,10.030491,2,0,0,4900.9,85.6,21.2,1036,2357
12,FALSE,FALSE,0,TRUE,53.59215,10.030472,2,0,0,4902.8,85.6,21.2,1037,2358
12,FALSE,FALSE,27,TRUE,53.59213,10.030458,2.1,0,9,4905.3,85.6,21.2,1038,2359
12,FALSE,FALSE,19,TRUE,53.592103,10.030446,2.3,0,6,4908.3,85.6,21.2,1039,2360
12,FALSE,FALSE,0,TRUE,53.59208,10.030431,2.4,0,4,4911.2,85.6,21.2,1040,2361
12,FALSE,FALSE,0,TRUE,53.592054,10.030418,2.7,0,1,4914.2,85.6,21.2,1041,2362
12,FALSE,FALSE,0,TRUE,53.592027,10.030402,2.9,0,0,4917.1,85.6,21.2,1042,2363
12,FALSE,FALSE,0,TRUE,53.592005,10.030383,2.9,1.9,0,4919.9,85.6,21.2,1043,2364
12,FALSE,FALSE,0,TRUE,53.591985,10.030368,2.8,0,0,4922.5,85.6,21.2,1044,2365
12,FALSE,FALSE,0,TRUE,53.591963,10.030355,2.7,0,0,4924.9,85.8,21.2,1045,2366
12,FALSE,FALSE,0,TRUE,53.591943,10.03034,2.7,0,3,4927.5,85.6,21.2,1046,2367
12,FALSE,FALSE,5,TRUE,53.59192,10.030324,2.6,-1.8,6,4930.2,85.6,21.2,1047,2368
12,FALSE,FALSE,0,TRUE,53.591896,10.030306,2.6,0,4,4933,85.6,21.2,1048,2369
12,FALSE,FALSE,0,TRUE,53.591874,10.030289,2.7,0,2,4935.8,85.6,21.2,1049,2370
12,FALSE,FALSE,0,TRUE,53.591852,10.030274,2.7,0,1,4938.6,85.6,21.2,1050,2371
12,FALSE,FALSE,0,TRUE,53.59183,10.030259,2.7,0,0,4941.2,85.6,21.2,1051,2372
12,FALSE,FALSE,0,TRUE,53.591812,10.030246,2.6,0,0,4943.4,85.6,21.2,1052,2373
12,FALSE,FALSE,0,TRUE,53.591797,10.030234,2.5,0,0,4945.3,85.6,21.2,1053,2374
12,FALSE,FALSE,0,TRUE,53.591784,10.03022,2.2,0,0,4947,85.6,21.2,1054,2375
12,FALSE,FALSE,0,TRUE,53.591777,10.030205,1.9,0,0,4948.2,85.6,21.2,1055,2376
12,FALSE,FALSE,0,TRUE,53.591773,10.030184,1.7,0,0,4949.7,85.6,21.2,1056,2377
12,FALSE,FALSE,0,TRUE,53.59177,10.030159,1.6,0,0,4951.3,85.6,21.2,1057,2378
12,FALSE,FALSE,0,TRUE,53.59177,10.030139,1.5,0,0,4952.7,85.6,21.2,1058,2379
12,FALSE,FALSE,0,TRUE,53.591771,10.030116,1.4,-2.1,0,4954.2,85.6,21.2,1059,2380
12,FALSE,FALSE,0,TRUE,53.591775,10.030087,1.6,-2.1,0,4956.2,85.6,21.2,1060,2381
12,FALSE,FALSE,0,TRUE,53.591779,10.030057,1.7,-2.1,0,4958.2,85.6,21.2,1061,2382
12,FALSE,FALSE,0,TRUE,53.591782,10.030036,1.6,-3.5,0,4959.3,85.6,21.2,1062,2383
12,FALSE,TRUE,0,FALSE,53.591782,10.030027,1.3,-2.7,0,4959.3,85.4,21.2,1063,2384
12,FALSE,TRUE,0,FALSE,53.591781,10.030027,1,-2.9,0,4959.3,85.4,21.2,1064,2385
12,FALSE,TRUE,0,FALSE,53.591778,10.030022,0.6,-4,0,4959.3,85.4,21.2,1065,2386
12,FALSE,TRUE,0,FALSE,53.591778,10.030022,0.2,-3.8,0,4959.3,85.4,21.2,1066,2387
12,FALSE,TRUE,0,FALSE,53.591778,10.030022,0,-3.5,0,4959.3,85.4,21.2,1067,2388
12,FALSE,TRUE,0,FALSE,53.591919,10.029768,0,-1.7,0,4959.3,85.2,21.2,1068,2836
12,FALSE,FALSE,0,TRUE,53.591917,10.029742,0,-1.7,0,4961,85.2,21.2,1069,2837
12,FALSE,FALSE,0,TRUE,53.591909,10.029665,0,0,3,4966.3,85.2,21.2,1070,2838
12,FALSE,FALSE,6,TRUE,53.591903,10.029632,0,-1.7,5,4968.6,85.2,21.2,1071,2839
12,FALSE,FALSE,0,TRUE,53.591898,10.0296,0,-1.8,4,4970.8,85.2,21.2,1072,2840
12,FALSE,FALSE,0,TRUE,53.591891,10.029567,0,-1.8,2,4973.1,85,21.2,1073,2841
12,FALSE,FALSE,0,TRUE,53.591886,10.029535,2.9,-1.9,1,4975.3,85,21.2,1074,2842
12,FALSE,FALSE,0,TRUE,53.591874,10.029508,2.2,0,0,4977.5,85,21.2,1075,2843
12,FALSE,FALSE,0,TRUE,53.591862,10.029485,2.2,0,0,4979.5,85,21.2,1076,2844
12,FALSE,FALSE,0,TRUE,53.591851,10.029465,2.1,0,0,4981.3,85,21.2,1077,2845
12,FALSE,FALSE,0,TRUE,53.591839,10.029445,2,0,3,4983.3,85,21.2,1078,2846
12,FALSE,FALSE,10,TRUE,53.591822,10.029426,2,0,10,4985.5,85,21.2,1079,2847
12,FALSE,FALSE,32,TRUE,53.591802,10.029407,2.1,0,17,4988,85,21.2,1080,2848
12,FALSE,FALSE,54,TRUE,53.59178,10.029393,2.2,0,24,4990.5,85,21.2,1081,2849
12,FALSE,FALSE,76,TRUE,53.591761,10.029379,2.3,1.7,30,4992.8,85,21.2,1082,2850
12,FALSE,FALSE,93,TRUE,53.591743,10.029367,2.4,1.7,33,4995.1,85,21.2,1083,2851
12,FALSE,FALSE,93,TRUE,53.591724,10.029352,2.4,3.4,31,4997.5,85,21.2,1084,2852
12,FALSE,FALSE,94,TRUE,53.591704,10.029338,2.4,3.2,29,4999.8,85.2,21.2,1085,2853
12,FALSE,FALSE,97,TRUE,53.591685,10.029323,2.3,3.9,30,5002.2,85.2,21.2,1086,2854
12,FALSE,FALSE,100,TRUE,53.591665,10.029307,2.4,1.8,32,5004.7,85.4,21.2,1087,2855
12,FALSE,FALSE,78,TRUE,53.591641,10.029287,2.5,1.8,37,5007.7,85.4,21.2,1088,2856
12,FALSE,FALSE,58,TRUE,53.591615,10.029268,2.6,1.8,31,5010.7,85.4,21.2,1089,2857
12,FALSE,FALSE,40,TRUE,53.591594,10.029253,2.7,1.7,21,5013.4,85.4,21.2,1090,2858
12,FALSE,FALSE,22,TRUE,53.591576,10.029238,2.7,1.9,12,5015.6,85.6,21.2,1091,2859
12,FALSE,FALSE,0,TRUE,53.591561,10.029221,2.6,1.9,2,5017.5,85.6,21.2,1092,2860
12,FALSE,FALSE,26,TRUE,53.59155,10.0292,2.3,0,18,5019.4,85.6,21.2,1093,2861
12,FALSE,FALSE,71,TRUE,53.591539,10.029173,2.2,0,29,5021.5,85.6,21.2,1094,2862
12,FALSE,FALSE,82,TRUE,53.591532,10.029142,2.1,-1.6,35,5023.8,85.6,21.2,1095,2863
12,FALSE,FALSE,82,TRUE,53.591525,10.029107,2.1,-2,39,5026.2,85.6,21.2,1096,2864
12,FALSE,FALSE,77,TRUE,53.591522,10.02907,2.3,-1.9,42,5028.8,85.6,21.2,1097,2865
12,FALSE,FALSE,58,TRUE,53.591524,10.029026,2.5,-1.8,31,5031.7,85.4,21.2,1098,2866
12,FALSE,FALSE,38,TRUE,53.591531,10.028986,2.6,-1.8,21,5034.4,85.4,21.2,1099,2867
12,FALSE,FALSE,18,TRUE,53.591536,10.028946,2.7,-1.8,10,5037.1,85.4,21.2,1100,2868
12,FALSE,FALSE,0,TRUE,53.591542,10.028904,2.7,-1.7,0,5039.9,85.4,21.2,1101,2869
12,FALSE,FALSE,0,TRUE,53.591545,10.028857,2.8,-1.8,0,5043,85.2,21.2,1102,2870
12,FALSE,FALSE,0,TRUE,53.591544,10.028813,2.9,-1.9,0,5046,85.2,21.2,1103,2871
12,FALSE,FALSE,10,TRUE,53.591538,10.028781,2.8,0,11,5048.3,85.2,21.2,1104,2872
12,FALSE,FALSE,80,TRUE,53.591525,10.028758,2.7,0,38,5050.4,85.2,21.2,1105,2873
12,FALSE,FALSE,130,TRUE,53.591499,10.028731,2.8,0,50,5053.7,85.2,21.2,1106,2874
12,FALSE,FALSE,116,TRUE,53.591468,10.028706,2.9,0,52,5057.5,85.2,21.2,1107,2875
12,FALSE,FALSE,123,TRUE,53.591439,10.02868,3.1,0,53,5061.3,85.2,21.2,1108,2876
12,FALSE,FALSE,115,TRUE,53.591411,10.028657,3.3,0,49,5064.8,85.2,21.2,1109,2877
12,FALSE,FALSE,72,TRUE,53.591381,10.028634,3.6,1.4,39,5068.4,85.2,21.2,1110,2878
12,FALSE,FALSE,37,TRUE,53.591351,10.028613,3.7,1.4,31,5072,85.2,21.2,1111,2879
12,FALSE,FALSE,29,TRUE,53.591321,10.028591,3.6,1.5,28,5075.6,85.4,21.2,1112,2880
12,FALSE,FALSE,21,TRUE,53.591299,10.028568,3.5,3,25,5078.8,85.4,21.2,1113,2881
12,FALSE,FALSE,33,TRUE,53.591274,10.028537,3.5,1.5,29,5082.1,85.4,21.2,1114,2882
12,FALSE,FALSE,64,TRUE,53.591248,10.028509,3.4,3.1,37,5085.5,85.6,21.2,1115,2883
12,FALSE,FALSE,101,TRUE,53.591223,10.028481,3.3,3.2,44,5088.7,85.6,21.2,1116,2884
12,FALSE,FALSE,148,TRUE,53.591205,10.028451,3.2,1.7,46,5091.6,85.8,21.2,1117,2885
12,FALSE,FALSE,178,TRUE,53.591191,10.028415,3.1,1.8,48,5094.5,85.8,21.2,1118,2886
12,FALSE,FALSE,183,TRUE,53.591182,10.028379,3,0,52,5097.1,85.8,21.2,1119,2887
12,FALSE,FALSE,149,TRUE,53.591178,10.028339,2.9,0,52,5099.8,85.8,21.2,1120,2888
12,FALSE,FALSE,52,TRUE,53.591174,10.028299,2.8,0,41,5102.5,85.8,21.2,1121,2889
12,FALSE,FALSE,44,TRUE,53.59117,10.028258,2.7,0,39,5105.2,85.8,21.2,1122,2890
12,FALSE,FALSE,58,TRUE,53.591167,10.028223,2.6,0,38,5107.6,85.8,21.2,1123,2891
12,FALSE,FALSE,120,TRUE,53.591163,10.028185,2.6,0,47,5110.2,85.8,21.2,1124,2892
12,FALSE,FALSE,62,TRUE,53.591159,10.028142,2.6,0,46,5113,85.8,21.2,1125,2893
12,FALSE,FALSE,35,TRUE,53.591156,10.028095,2.7,0,41,5116.2,85.8,21.2,1126,2894
12,FALSE,FALSE,28,TRUE,53.591156,10.028043,2.9,0,32,5119.6,85.8,21.2,1127,2895
12,FALSE,FALSE,27,TRUE,53.591156,10.027984,3.2,0,28,5123.5,85.8,21.2,1128,2896
12,FALSE,FALSE,35,TRUE,53.591156,10.027913,3.6,0,34,5128.3,85.8,21.2,1129,2897
12,FALSE,FALSE,51,TRUE,53.591157,10.027834,4.1,0,39,5133.5,85.8,21.2,1130,2898
12,FALSE,FALSE,95,TRUE,53.59116,10.027768,4.3,-1.1,55,5137.9,85.8,21.2,1131,2899
12,FALSE,FALSE,101,TRUE,53.591161,10.027706,4.5,-1.2,62,5142,85.8,21.2,1132,2900
12,FALSE,FALSE,67,TRUE,53.591164,10.027645,4.5,-1.4,47,5146,85.6,21.2,1133,2901
12,FALSE,FALSE,33,TRUE,53.591164,10.027591,4.3,-1.4,32,5149.6,85.6,21.2,1134,2902
12,FALSE,FALSE,45,TRUE,53.591164,10.027543,3.8,0,32,5152.7,85.6,21.2,1135,2903
12,FALSE,FALSE,62,TRUE,53.591165,10.027487,3.7,0,42,5156.5,85.6,21.2,1136,2904
12,FALSE,FALSE,27,TRUE,53.591169,10.027426,3.7,1.3,41,5160.5,85.6,21.2,1137,2905
12,FALSE,FALSE,13,TRUE,53.591175,10.027367,3.7,1.3,37,5164.5,85.6,21.2,1138,2906
12,FALSE,FALSE,14,TRUE,53.591176,10.02731,3.7,1.3,30,5168.3,85.8,21.2,1139,2907
12,FALSE,FALSE,14,TRUE,53.59118,10.027249,3.9,1.3,24,5172.3,85.8,21.2,1140,2908
12,FALSE,FALSE,23,TRUE,53.591184,10.027193,3.9,0,20,5176,85.8,21.2,1141,2909
12,FALSE,FALSE,94,TRUE,53.591189,10.027134,3.9,0,40,5180,85.8,21.2,1142,2910
12,FALSE,FALSE,67,TRUE,53.591196,10.027066,4,0,39,5184.6,85.8,21.2,1143,2911
12,FALSE,FALSE,51,TRUE,53.591204,10.026998,4.2,-1.1,40,5189.1,85.8,21.2,1144,2912
12,FALSE,FALSE,106,TRUE,53.591211,10.026938,4.2,-1.2,58,5193.2,85.8,21.2,1145,2913
12,FALSE,FALSE,91,TRUE,53.591219,10.026877,4.3,-1.2,61,5197.4,85.6,21.2,1146,2914
12,FALSE,FALSE,48,TRUE,53.591226,10.026814,4.3,-1.2,44,5201.6,85.6,21.2,1147,2915
12,FALSE,FALSE,13,TRUE,53.59123,10.026747,4.3,1.2,32,5206,85.6,21.2,1148,2916
12,FALSE,FALSE,40,TRUE,53.591237,10.026685,4.2,1.2,50,5210.2,85.6,21.2,1149,2917
12,FALSE,FALSE,46,TRUE,53.591242,10.026623,4.2,1.2,60,5214.4,85.8,21.2,1150,2918
12,FALSE,FALSE,25,TRUE,53.59125,10.026564,4.2,1.1,43,5218.4,85.8,21.2,1151,2919
12,FALSE,FALSE,45,TRUE,53.591257,10.026496,4.3,0,48,5223,85.8,21.2,1152,2920
12,FALSE,FALSE,87,TRUE,53.591264,10.026425,4.3,0,59,5227.7,85.8,21.2,1153,2921
12,FALSE,FALSE,99,TRUE,53.59127,10.026346,4.6,0,63,5233,85.8,21.2,1154,2922
12,FALSE,FALSE,94,TRUE,53.59128,10.026282,4.6,-1.1,64,5237.3,85.8,21.2,1155,2923
12,FALSE,FALSE,108,TRUE,53.591288,10.026216,4.7,-1.1,66,5241.8,85.8,21.2,1156,2924
12,FALSE,FALSE,113,TRUE,53.591294,10.026148,4.7,-1,67,5246.4,85.6,21.2,1157,2925
12,FALSE,FALSE,90,TRUE,53.591297,10.02607,4.8,-1,67,5251.5,85.6,21.2,1158,2926
12,FALSE,FALSE,55,TRUE,53.591296,10.025996,4.7,0,52,5256.4,85.6,21.2,1159,2927
12,FALSE,FALSE,19,TRUE,53.591292,10.025917,4.9,0,37,5261.7,85.6,21.2,1160,2928
12,FALSE,FALSE,44,TRUE,53.591288,10.025834,5.1,0,40,5267.2,85.6,21.2,1161,2929
12,FALSE,FALSE,41,TRUE,53.591284,10.025732,5.5,0,40,5274,85.6,21.2,1162,2930
12,FALSE,FALSE,33,TRUE,53.591277,10.025633,5.8,0,41,5280.5,85.6,21.2,1163,2931
