time,cadence,heartrate,km,kph,nm,power,altitude,lon,lat,headwind,grade,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1309,102,0,15.6831,41.562,0,409,15.4,10.02024966,53.59160154,0,2.34052,-255,0,-255,0,0,0,0,0,0,0,0
1310,102,0,15.6952,41.7456,0,252,15,10.02006627,53.59160079,0,2.17522,-255,0,-255,0,0,0,0,0,0,0,0
1311,101,0,15.7069,42.4512,0,115,14.4,10.01989125,53.59161202,0,1.8299,-255,0,-255,0,0,0,0,0,0,0,0
1312,104,0,15.7194,41.3208,0,178,14,10.01970299,53.59161805,0,1.33937,-255,0,-255,0,0,0,0,0,0,0,0
1313,104,0,15.7311,41.2128,0,269,13.8,10.01952848,53.59160447,0,0.826415,-255,0,-255,0,0,0,0,0,0,0,0
1314,101,0,15.7438,40.7952,0,252,13.6,10.01933721,53.59159685,0,0,-255,0,-255,0,0,0,0,0,0,0,0
1315,103,0,15.7567,39.762,0,240,13.8,10.01914199,53.59159165,0,0.152524,-255,0,-255,0,0,0,0,0,0,0,0
1316,102,0,15.769,40.6116,0,329,14.6,10.01895575,53.59159467,0,0.150459,-255,0,-255,0,0,0,0,0,0,0,0
1317,102,0,15.7816,41.2344,0,465,15.2,10.0187669,53.59159559,0,0.465575,-255,0,-255,0,0,0,0,0,0,0,0
1318,103,0,15.7937,41.4468,0,420,16,10.01858351,53.5916002,0,0.612938,-255,0,-255,0,0,0,0,0,0,0,0
1319,101,0,15.8057,40.86,0,338,16.6,10.01840347,53.59160783,0,0.952958,-255,0,-255,0,0,0,0,0,0,0,0
1320,101,0,15.8173,41.0112,0,366,17.4,10.01822895,53.59161629,0,1.97065,-255,0,-255,0,0,0,0,0,0,0,0
1321,102,0,15.8285,40.8096,0,322,18,10.01806023,53.59162828,0,3.01766,-255,0,-255,0,0,0,0,0,0,0,0
1322,101,0,15.84,41.3064,0,234,18,10.01788848,53.59164345,0,3.33666,-255,0,-255,0,0,0,0,0,0,0,0
1323,101,0,15.8516,39.2832,0,180,18,10.01771498,53.59165829,0,3.50802,-255,0,-255,0,0,0,0,0,0,0,0
1324,100,0,15.8626,38.7936,0,192,18,10.01755069,53.59166969,0,3.66576,-255,0,-255,0,0,0,0,0,0,0,0
1325,99,0,15.8735,38.9124,0,267,18,10.01738741,53.59168117,0,3.51132,-255,0,-255,0,0,0,0,0,0,0,0
1326,99,0,15.8844,38.9628,0,366,18,10.01722329,53.59169265,0,2.86193,-255,0,-255,0,0,0,0,0,0,0,0
1327,99,0,15.8952,38.7468,0,346,18,10.01706085,53.59170321,0,2.38235,-255,0,-255,0,0,0,0,0,0,0,0
1328,100,0,15.906,38.07,0,438,18,10.01689774,53.59171084,0,1.72388,-255,0,-255,0,0,0,0,0,0,0,0
1329,100,0,15.9171,38.4336,0,399,18,10.01673094,53.59171922,0,1.22179,-255,0,-255,0,0,0,0,0,0,0,0
1330,101,0,15.9299,41.1048,0,317,18.2,10.01653975,53.59173146,0,0.690438,-255,0,-255,0,0,0,0,0,0,0,0
1331,87,0,15.9424,44.9172,0,123,18.8,10.01635266,53.59174856,0,0.634047,-255,0,-255,0,0,0,0,0,0,0,0
1332,65,0,15.9529,39.888,0,18,19.2,10.01620087,53.59177538,0,1.01429,-255,0,-255,0,0,0,0,0,0,0,0
1333,101,0,15.9642,40.8348,0,111,19.6,10.01604421,53.5918136,0,1.36985,-255,0,-255,0,0,0,0,0,0,0,0
1334,98,0,15.9772,44.5212,0,223,20,10.01585294,53.59183841,0,1.67731,-255,0,-255,0,0,0,0,0,0,0,0
1335,97,0,15.9884,41.4828,0,197,20.2,10.01568521,53.59185526,0,1.85555,-255,0,-255,0,0,0,0,0,0,0,0
1336,95,0,15.9976,34.776,0,164,20,10.01555186,53.59187831,0,1.63696,-255,0,-255,0,0,0,0,0,0,0,0
1337,75,0,16.006,31.0032,0,89,20.4,10.01544055,53.59190891,0,2.11368,-255,0,-255,0,0,0,0,0,0,0,0
1338,54,0,16.0147,33.1596,0,15,20.8,10.01536964,53.59197093,0,2.56981,-255,0,-255,0,0,0,0,0,0,0,0
1339,111,0,16.0235,32.958,0,441,22,10.01535798,53.59205031,0,3.9443,-255,0,-255,0,0,0,0,0,0,0,0
1340,89,0,16.0327,35.1972,0,714,23.2,10.01536134,53.59213304,0,5.08876,-255,0,-255,0,0,0,0,0,0,0,0
1341,91,0,16.0427,36.3708,0,759,24.4,10.01535505,53.59222214,0,5.80947,-255,0,-255,0,0,0,0,0,0,0,0
1342,102,0,16.0539,39.0708,0,752,25,10.01533586,53.5923218,0,5.96446,-255,0,-255,0,0,0,0,0,0,0,0
1343,107,0,16.0662,37.0116,0,639,25.4,10.01532295,53.59243386,0,5.93463,-255,0,-255,0,0,0,0,0,0,0,0
1344,104,0,16.0778,38.6424,0,399,26,10.0152947,53.59253587,0,6.14487,-255,0,-255,0,0,0,0,0,0,0,0
1345,104,0,16.0899,41.3136,0,299,25.6,10.01525145,53.59264098,0,5.63742,-255,0,-255,0,0,0,0,0,0,0,0
1346,103,0,16.1027,45.2592,0,302,25.8,10.01520292,53.59275464,0,6.01215,-255,0,-255,0,0,0,0,0,0,0,0
1347,104,0,16.1151,44.4924,0,255,25.6,10.01514978,53.59286033,0,5.37349,-255,0,-255,0,0,0,0,0,0,0,0
1348,102,0,16.1275,44.6472,0,287,24.8,10.01507426,53.59296008,0,4.27217,-255,0,-255,0,0,0,0,0,0,0,0
1349,104,0,16.1402,45.324,0,359,25.2,10.01498616,53.59306075,0,3.21263,-255,0,-255,0,0,0,0,0,0,0,0
1350,103,0,16.1528,45.4572,0,293,26,10.01487678,53.5931537,0,2.54596,-255,0,-255,0,0,0,0,0,0,0,0
1351,103,0,16.1651,44.4996,0,425,26,10.01478382,53.59325043,0,1.3483,-255,0,-255,0,0,0,0,0,0,0,0
1352,103,0,16.1771,43.7184,0,359,26,10.01467762,53.59333685,0,0.813066,-255,0,-255,0,0,0,0,0,0,0,0
1353,103,0,16.1889,42.6348,0,289,26,10.01456464,53.59342067,0,0.48734,-255,0,-255,0,0,0,0,0,0,0,0
1354,104,0,16.2004,41.6484,0,378,26,10.0144576,53.59350164,0,-0.0303548,-255,0,-255,0,0,0,0,0,0,0,0
1355,105,0,16.2124,42.804,0,338,26.6,10.01435023,53.59358646,0,0.800486,-255,0,-255,0,0,0,0,0,0,0,0
1356,103,0,16.224,42.0804,0,297,27.4,10.0142452,53.59367229,0,1.33166,-255,0,-255,0,0,0,0,0,0,0,0
1357,104,0,16.2353,40.9644,0,239,28,10.01414303,53.59375225,0,2.02361,-255,0,-255,0,0,0,0,0,0,0,0
1358,103,0,16.2466,40.95,0,330,28,10.01404203,53.59383305,0,2.66881,-255,0,-255,0,0,0,0,0,0,0,0
1359,103,0,16.2583,41.814,0,385,28.4,10.01393767,53.59391805,0,2.69661,-255,0,-255,0,0,0,0,0,0,0,0
1360,104,0,16.2701,42.0768,0,394,28.6,10.01383759,53.59400606,0,2.23208,-255,0,-255,0,0,0,0,0,0,0,0
1361,105,0,16.2816,41.6268,0,229,29,10.01374422,53.59409365,0,2.5799,-255,0,-255,0,0,0,0,0,0,0,0
1362,103,0,16.293,41.4792,0,236,29.4,10.01365864,53.59418208,0,2.92805,-255,0,-255,0,0,0,0,0,0,0,0
1363,103,0,16.3045,41.0868,0,295,29.6,10.01357834,53.59427386,0,3.10287,-255,0,-255,0,0,0,0,0,0,0,0
1364,104,0,16.3158,41.0796,0,256,29.8,10.01350734,53.59436547,0,3.27892,-255,0,-255,0,0,0,0,0,0,0,0
1365,104,0,16.3272,41.0004,0,259,30,10.01344297,53.59446078,0,2.95274,-255,0,-255,0,0,0,0,0,0,0,0
1366,105,0,16.3382,39.4884,0,303,29.8,10.01338555,53.59455348,0,2.08311,-255,0,-255,0,0,0,0,0,0,0,0
1367,106,0,16.349,37.7676,0,221,29.4,10.01334012,53.59464761,0,1.181,-255,0,-255,0,0,0,0,0,0,0,0
1368,105,0,16.3596,36.8208,0,240,29.6,10.01330333,53.59474073,0,1.36842,-255,0,-255,0,0,0,0,0,0,0,0
1369,106,0,16.371,38.2356,0,199,30,10.01327592,53.59484098,0,1.3781,-255,0,-255,0,0,0,0,0,0,0,0
1370,106,0,16.3823,38.2068,0,216,30,10.01326947,53.59494341,0,1.20774,-255,0,-255,0,0,0,0,0,0,0,0
1371,92,0,16.3935,38.9952,0,94,30,10.01327676,53.59504424,0,0.859916,-255,0,-255,0,0,0,0,0,0,0,0
1372,65,0,16.4045,36.9072,0,5,30.4,10.01329687,53.59514172,0,0.877741,-255,0,-255,0,0,0,0,0,0,0,0
1373,47,0,16.4142,32.6952,0,14,30.8,10.0133278,53.59522495,0,1.11616,-255,0,-255,0,0,0,0,0,0,0,0
1374,56,0,16.4227,29.7108,0,0,31,10.01336217,53.59530064,0,1.17294,-255,0,-255,0,0,0,0,0,0,0,0
1375,30,0,16.4297,23.9076,0,0,31,10.01339302,53.59535932,0,0.997493,-255,0,-255,0,0,0,0,0,0,0,0
1376,4,0,16.4352,18.6228,0,0,31,10.01342227,53.59540634,0,1.17981,-255,0,-255,0,0,0,0,0,0,0,0
1377,0,0,16.4397,16.1892,0,0,31,10.01345521,53.59544171,0,1.55191,-255,0,-255,0,0,0,0,0,0,0,0
1378,0,0,16.4437,11.754,0,0,31,10.01349578,53.59546702,0,1.36448,-255,0,-255,0,0,0,0,0,0,0,0
1379,5,0,16.4467,8.172,0,0,31,10.01353492,53.59548102,0,1.01205,-255,0,-255,0,0,0,0,0,0,0,0
1380,50,0,16.4494,8.82,0,314,31,10.01356551,53.59547046,0,1.01205,-255,0,-255,0,0,0,0,0,0,0,0
1381,62,0,16.4532,14.3784,0,428,31,10.01356937,53.59543693,0,1.01205,-255,0,-255,0,0,0,0,0,0,0,0
1382,84,0,16.4579,18.0252,0,1025,31,10.01354716,53.5953988,0,0.64607,-255,0,-255,0,0,0,0,0,0,0,0
1383,93,0,16.4654,27.5364,0,881,31,10.01351212,53.59533409,0,0.232834,-255,0,-255,0,0,0,0,0,0,0,0
1384,97,0,16.4734,28.9944,0,909,30.8,10.01347273,53.59526653,0,-0.250001,-255,0,-255,0,0,0,0,0,0,0,0
1385,94,0,16.4821,31.2228,0,862,30.6,10.01344088,53.59519025,0,-0.478571,-255,0,-255,0,0,0,0,0,0,0,0
1386,101,0,16.4908,30.9564,0,684,30.4,10.01341866,53.59511255,0,-0.709255,-255,0,-255,0,0,0,0,0,0,0,0
1387,93,0,16.5006,35.2944,0,547,30,10.0134164,53.59502412,0,-1.11536,-255,0,-255,0,0,0,0,0,0,0,0
1388,97,0,16.5123,41.7996,0,703,29.8,10.01343308,53.59492119,0,-1.28631,-255,0,-255,0,0,0,0,0,0,0,0
1389,99,0,16.5239,40.9356,0,472,29.2,10.01346342,53.59481843,0,-1.80357,-255,0,-255,0,0,0,0,0,0,0,0
1390,101,0,16.5357,41.4288,0,387,29.2,10.01350223,53.59471433,0,-1.80357,-255,0,-255,0,0,0,0,0,0,0,0
1391,102,0,16.5479,42.1488,0,340,29.8,10.01354724,53.59460763,0,-1.31456,-255,0,-255,0,0,0,0,0,0,0,0
1392,103,0,16.56,43.6608,0,390,29.8,10.01358597,53.59450235,0,-1.31456,-255,0,-255,0,0,0,0,0,0,0,0
1393,105,0,16.5721,44.2404,0,376,29.4,10.01362855,53.594398,0,-1.64408,-255,0,-255,0,0,0,0,0,0,0,0
1394,103,0,16.5847,43.0704,0,392,29.2,10.01369569,53.59429188,0,-1.55242,-255,0,-255,0,0,0,0,0,0,0,0
1395,104,0,16.5973,43.578,0,481,29,10.01376769,53.59418769,0,-1.48296,-255,0,-255,0,0,0,0,0,0,0,0
1396,105,0,16.6109,45.4104,0,472,28.6,10.013865,53.5940789,0,-1.54556,-255,0,-255,0,0,0,0,0,0,0,0
1397,108,0,16.6234,45.1656,0,481,28.2,10.01395628,53.59398083,0,-1.46146,-255,0,-255,0,0,0,0,0,0,0,0
1398,104,0,16.6361,46.2528,0,405,28,10.01406248,53.59388502,0,-1.44764,-255,0,-255,0,0,0,0,0,0,0,0
1399,102,0,16.6493,45.8496,0,426,28,10.01417689,53.59378712,0,-0.930381,-255,0,-255,0,0,0,0,0,0,0,0
1400,104,0,16.6621,45.2592,0,346,27.2,10.01429331,53.59369559,0,-1.55735,-255,0,-255,0,0,0,0,0,0,0,0
1401,105,0,16.6757,46.8756,0,324,26.4,10.01441938,53.59359895,0,-2.63378,-255,0,-255,0,0,0,0,0,0,0,0
1402,103,0,16.6892,46.674,0,343,26,10.0145415,53.59350298,0,-2.9305,-255,0,-255,0,0,0,0,0,0,0,0
1403,104,0,16.7027,47.8008,0,347,26.2,10.01466162,53.59340382,0,-2.45338,-255,0,-255,0,0,0,0,0,0,0,0
1404,104,0,16.7164,47.2068,0,309,26,10.01478173,53.59330399,0,-2.44093,-255,0,-255,0,0,0,0,0,0,0,0
1405,104,0,16.7299,48.168,0,307,26,10.01489765,53.59320416,0,-2.28183,-255,0,-255,0,0,0,0,0,0,0,0
1406,103,0,16.7438,49.1184,0,344,25,10.01500913,53.59309989,0,-2.70896,-255,0,-255,0,0,0,0,0,0,0,0
1407,106,0,16.7576,47.7648,0,360,24.6,10.01510535,53.59298891,0,-2.67576,-255,0,-255,0,0,0,0,0,0,0,0
1408,105,0,16.7711,46.26,0,385,25.4,10.01518398,53.59287676,0,-1.92381,-255,0,-255,0,0,0,0,0,0,0,0
1409,105,0,16.7848,47.8944,0,372,25.6,10.01525271,53.5927595,0,-1.77773,-255,0,-255,0,0,0,0,0,0,0,0
1410,107,0,16.7984,48.2148,0,375,25.6,10.01531574,53.592644,0,-1.15076,-255,0,-255,0,0,0,0,0,0,0,0
1411,106,0,16.8124,49.5216,0,281,26,10.01537693,53.59252514,0,-0.277035,-255,0,-255,0,0,0,0,0,0,0,0
1412,108,0,16.8265,49.2336,0,262,25.6,10.01542906,53.59240184,0,-0.263613,-255,0,-255,0,0,0,0,0,0,0,0
1413,92,0,16.8415,47.6136,0,103,25.2,10.01547148,53.59226882,0,-0.677145,-255,0,-255,0,0,0,0,0,0,0,0
1414,66,0,16.8554,46.6164,0,9,23.6,10.01551523,53.59214662,0,-1.68246,-255,0,-255,0,0,0,0,0,0,0,0
1415,31,0,16.8685,45.738,0,0,22,10.01558614,53.59203983,0,-2.90479,-255,0,-255,0,0,0,0,0,0,0,0
1416,0,0,16.8813,40.734,0,0,20.8,10.01570592,53.59195182,0,-3.12627,-255,0,-255,0,0,0,0,0,0,0,0
1417,33,0,16.8932,43.668,0,30,20.4,10.01586266,53.59189985,0,-3.17275,-255,0,-255,0,0,0,0,0,0,0,0
1418,83,0,16.9055,44.8056,0,411,20,10.01604044,53.59186733,0,-4.09142,-255,0,-255,0,0,0,0,0,0,0,0
1419,96,0,16.9183,45.5544,0,783,19.6,10.01622794,53.59184135,0,-4.55176,-255,0,-255,0,0,0,0,0,0,0,0
1420,99,0,16.9312,46.6848,0,743,18.8,10.01642064,53.59182274,0,-5.17189,-255,0,-255,0,0,0,0,0,0,0,0
1421,106,0,16.944,47.9052,0,708,18.2,10.01661426,53.59181737,0,-5.9255,-255,0,-255,0,0,0,0,0,0,0,0
1422,105,0,16.9579,48.906,0,591,18,10.01682356,53.59180665,0,-5.78578,-255,0,-255,0,0,0,0,0,0,0,0
1423,106,0,16.9715,47.862,0,381,18,10.01702791,53.59179902,0,-5.51984,-255,0,-255,0,0,0,0,0,0,0,0
1424,106,0,16.9849,47.5488,0,347,18,10.01722991,53.59179223,0,-4.36863,-255,0,-255,0,0,0,0,0,0,0,0
1425,110,0,16.9985,49.0896,0,351,18,10.01743577,53.59178754,0,-3.14631,-255,0,-255,0,0,0,0,0,0,0,0
1426,108,0,17.0124,49.302,0,343,18,10.01764499,53.59177907,0,-2.20441,-255,0,-255,0,0,0,0,0,0,0,0
1427,107,0,17.0263,49.6584,0,316,18,10.01785479,53.59176935,0,-1.86911,-255,0,-255,0,0,0,0,0,0,0,0
1428,110,0,17.0402,49.7232,0,268,18,10.01806442,53.59176717,0,-1.54526,-255,0,-255,0,0,0,0,0,0,0,0
1429,109,0,17.0549,50.094,0,333,18,10.01828536,53.591767,0,-1.23101,-255,0,-255,0,0,0,0,0,0,0,0
1430,109,0,17.0693,49.626,0,359,17.2,10.01850212,53.59175334,0,-1.16566,-255,0,-255,0,0,0,0,0,0,0,0
1431,112,0,17.0839,50.2452,0,355,16.6,10.01872248,53.59174563,0,-1.10824,-255,0,-255,0,0,0,0,0,0,0,0
1432,108,0,17.0987,50.6124,0,373,15.6,10.0189446,53.59173574,0,-1.64308,-255,0,-255,0,0,0,0,0,0,0,0
1433,110,0,17.1132,50.0184,0,330,14.8,10.0191627,53.59171822,0,-2.19288,-255,0,-255,0,0,0,0,0,0,0,0
1434,109,0,17.1279,50.634,0,351,14,10.01938297,53.59170581,0,-2.73785,-255,0,-255,0,0,0,0,0,0,0,0
1435,113,0,17.1429,50.7024,0,328,14,10.01960853,53.59168989,0,-2.73785,-255,0,-255,0,0,0,0,0,0,0,0
1436,111,0,17.1582,52.5492,0,321,14,10.01983635,53.59166969,0,-2.73785,-255,0,-255,0,0,0,0,0,0,0,0
1437,108,0,17.1739,51.8328,0,302,14.8,10.02007079,53.59165108,0,-2.22865,-255,0,-255,0,0,0,0,0,0,0,0
1438,107,0,17.1887,51.7392,0,270,15.2,10.02029375,53.59164806,0,-1.95782,-255,0,-255,0,0,0,0,0,0,0,0
1439,109,0,17.2033,52.6932,0,260,14.8,10.02051478,53.59164211,0,-2.23012,-255,0,-255,0,0,0,0,0,0,0,0
1440,58,0,17.2174,51.6708,0,133,14.2,10.02072207,53.59162476,0,-2.10206,-255,0,-255,0,0,0,0,0,0,0,0
1441,3,0,17.2315,50.6484,0,0,14.2,10.0209343,53.59163666,0,-1.69219,-255,0,-255,0,0,0,0,0,0,0,0
1442,0,0,17.2453,47.6964,0,0,13.8,10.02114217,53.5916375,0,-1.30427,-255,0,-255,0,0,0,0,0,0,0,0
1443,7,0,17.2581,44.6328,0,0,13.2,10.02133495,53.59163976,0,-1.22506,-255,0,-255,0,0,0,0,0,0,0,0
1444,32,0,17.27,38.5344,0,0,12.6,10.02151449,53.59163498,0,-1.18427,-255,0,-255,0,0,0,0,0,0,0,0
1445,41,0,17.2802,32.688,0,0,12.6,10.02166939,53.59162652,0,-1.18427,-255,0,-255,0,0,0,0,0,0,0,0
1446,38,0,17.2879,27.1476,0,0,12.4,10.02178372,53.5916168,0,-1.44536,-255,0,-255,0,0,0,0,0,0,0,0
1447,34,0,17.2946,21.0204,0,0,12.8,10.02188179,53.59161847,0,-1.35398,-255,0,-255,0,0,0,0,0,0,0,0
1448,50,0,17.2993,14.8932,0,117,13.2,10.02193686,53.59164521,0,-0.775717,-255,0,-255,0,0,0,0,0,0,0,0
1449,56,0,17.3043,16.0416,0,449,13.6,10.02197139,53.59168494,0,0.290386,-255,0,-255,0,0,0,0,0,0,0,0
1450,75,0,17.31,19.4544,0,757,14,10.02200123,53.59173146,0,1.42381,-255,0,-255,0,0,0,0,0,0,0,0
1451,89,0,17.3164,23.4108,0,845,14.4,10.02203677,53.5917836,0,2.05068,-255,0,-255,0,0,0,0,0,0,0,0
1452,97,0,17.3236,25.9956,0,718,15,10.02207868,53.59184621,0,3.16654,-255,0,-255,0,0,0,0,0,0,0,0
