time,cadence,heartrate,km,kph,nm,power,altitude,lon,lat,headwind,grade,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
486,87,0,2.45853,23.9148,0,31,12.8,10.02280832,53.59149342,0,0,-255,0,-255,0,0,0,0,0,0,0,0
487,94,0,2.46577,25.7292,0,144,12.6,10.02290924,53.59146818,0,-0.276243,-255,0,-255,0,0,0,0,0,0,0,0
488,95,0,2.47294,25.326,0,107,12.4,10.02300991,53.59144438,0,-0.555178,-255,0,-255,0,0,0,0,0,0,0,0
489,97,0,2.48021,26.874,0,91,12.2,10.02311208,53.59142049,0,-0.83028,-255,0,-255,0,0,0,0,0,0,0,0
490,98,0,2.48751,26.2692,0,82,12.2,10.02321409,53.59139568,0,-0.83028,-255,0,-255,0,0,0,0,0,0,0,0
491,96,0,2.49478,26.0676,0,82,12,10.02331668,53.59137238,0,-1.10538,-255,0,-255,0,0,0,0,0,0,0,0
492,93,0,2.50211,26.8056,0,66,11.8,10.02342146,53.59135076,0,-1.37823,-255,0,-255,0,0,0,0,0,0,0,0
493,92,0,2.50942,26.0676,0,60,11.8,10.02352657,53.59133089,0,-1.37823,-255,0,-255,0,0,0,0,0,0,0,0
494,91,0,2.51681,26.1324,0,29,11.8,10.02363386,53.59131245,0,-1.37823,-255,0,-255,0,0,0,0,0,0,0,0
495,71,0,2.52425,26.2332,0,12,11.8,10.02374316,53.59129678,0,-1.37823,-255,0,-255,0,0,0,0,0,0,0,0
496,71,0,2.53153,25.866,0,41,11.6,10.02384935,53.59127993,0,-1.65295,-255,0,-255,0,0,0,0,0,0,0,0
497,94,0,2.53831,24.0156,0,63,11.6,10.02394818,53.591264,0,-1.37671,-255,0,-255,0,0,0,0,0,0,0,0
498,91,0,2.545,24.2172,0,64,11.6,10.02404667,53.59125059,0,-1.09778,-255,0,-255,0,0,0,0,0,0,0,0
499,92,0,2.55139,23.2452,0,58,11.6,10.02414155,53.59123978,0,-0.822674,-255,0,-255,0,0,0,0,0,0,0,0
500,93,0,2.55793,24.0156,0,23,11.4,10.02423844,53.59122729,0,-1.12848,-255,0,-255,0,0,0,0,0,0,0,0
501,65,0,2.56542,24.822,0,0,11.4,10.02435017,53.59121673,0,-0.853382,-255,0,-255,0,0,0,0,0,0,0,0
502,47,0,2.57237,25.092,0,0,11.4,10.02445386,53.59120692,0,-0.580534,-255,0,-255,0,0,0,0,0,0,0,0
503,46,0,2.57901,24.5556,0,0,11.4,10.02455369,53.59120055,0,-0.580534,-255,0,-255,0,0,0,0,0,0,0,0
504,45,0,2.58557,23.2128,0,0,11.4,10.02465201,53.59119334,0,-0.580534,-255,0,-255,0,0,0,0,0,0,0,0
505,44,0,2.59235,23.076,0,0,11.2,10.02475393,53.59118781,0,-0.875517,-255,0,-255,0,0,0,0,0,0,0,0
506,43,0,2.59884,23.5476,0,26,11.2,10.02485175,53.59118421,0,-0.600793,-255,0,-255,0,0,0,0,0,0,0,0
507,91,0,2.60539,23.4108,0,99,11.2,10.02495074,53.59118513,0,-0.600793,-255,0,-255,0,0,0,0,0,0,0,0
508,90,0,2.61283,25.0236,0,124,11.2,10.02506289,53.59118857,0,-0.600793,-255,0,-255,0,0,0,0,0,0,0,0
509,87,0,2.62046,26.874,0,154,11.2,10.02517814,53.59118404,0,-0.600793,-255,0,-255,0,0,0,0,0,0,0,0
510,88,0,2.62808,26.3016,0,189,11,10.0252918,53.59117314,0,-0.557455,-255,0,-255,0,0,0,0,0,0,0,0
511,90,0,2.63541,25.3944,0,184,11,10.02540034,53.59116032,0,-0.557455,-255,0,-255,0,0,0,0,0,0,0,0
512,92,0,2.64265,23.8824,0,157,10.6,10.0255078,53.59114791,0,-1.10994,-255,0,-255,0,0,0,0,0,0,0,0
513,94,0,2.65017,25.7976,0,120,10.4,10.02561928,53.59113517,0,-1.3759,-255,0,-255,0,0,0,0,0,0,0,0
514,94,0,2.65786,25.9308,0,104,10.2,10.02573335,53.5911221,0,-1.63598,-255,0,-255,0,0,0,0,0,0,0,0
515,93,0,2.66517,24.822,0,113,10.2,10.02584198,53.59111028,0,-1.341,-255,0,-255,0,0,0,0,0,0,0,0
516,93,0,2.67207,24.4872,0,121,10,10.02594483,53.59110005,0,-1.63085,-255,0,-255,0,0,0,0,0,0,0,0
517,92,0,2.6798,25.0596,0,121,10,10.0260605,53.59109092,0,-1.63085,-255,0,-255,0,0,0,0,0,0,0,0
518,91,0,2.6874,24.4188,0,119,10,10.02617399,53.59108052,0,-1.63085,-255,0,-255,0,0,0,0,0,0,0,0
519,91,0,2.69506,26.1,0,129,10,10.02628841,53.59106996,0,-1.63085,-255,0,-255,0,0,0,0,0,0,0,0
520,90,0,2.70173,23.2452,0,138,10,10.0263889,53.59106451,0,-1.36838,-255,0,-255,0,0,0,0,0,0,0,0
521,89,0,2.70847,25.362,0,138,10,10.02649049,53.59105848,0,-1.36838,-255,0,-255,0,0,0,0,0,0,0,0
522,89,0,2.71581,26.5032,0,126,10,10.02659912,53.59104565,0,-0.815896,-255,0,-255,0,0,0,0,0,0,0,0
523,89,0,2.723,26.4024,0,127,10,10.02670616,53.59103476,0,-0.549939,-255,0,-255,0,0,0,0,0,0,0,0
524,88,0,2.73017,25.3944,0,131,10,10.02681336,53.59102545,0,-0.289859,-255,0,-255,0,0,0,0,0,0,0,0
525,88,0,2.73734,25.3944,0,126,10,10.02692074,53.59101749,0,-0.289859,-255,0,-255,0,0,0,0,0,0,0,0
526,87,0,2.74464,26.0676,0,128,10,10.02702853,53.59100341,0,0,-255,0,-255,0,0,0,0,0,0,0,0
527,87,0,2.75221,23.85,0,131,10,10.02714093,53.59099092,0,0,-255,0,-255,0,0,0,0,0,0,0,0
528,87,0,2.75869,23.9508,0,135,10.2,10.0272369,53.59097935,0,0.308643,-255,0,-255,0,0,0,0,0,0,0,0
529,87,0,2.76503,21.9348,0,128,10.2,10.02733111,53.59096955,0,0.308643,-255,0,-255,0,0,0,0,0,0,0,0
530,87,0,2.77085,22.3056,0,125,10.2,10.02741803,53.59096183,0,0.308643,-255,0,-255,0,0,0,0,0,0,0,0
531,87,0,2.77758,23.6808,0,141,10.2,10.02751895,53.59095438,0,0.308643,-255,0,-255,0,0,0,0,0,0,0,0
532,88,0,2.78456,25.2252,0,136,10.2,10.02762373,53.59094708,0,0.308643,-255,0,-255,0,0,0,0,0,0,0,0
533,89,0,2.79188,24.7212,0,101,10.2,10.0277342,53.59094398,0,0.308643,-255,0,-255,0,0,0,0,0,0,0,0
534,90,0,2.79887,25.2252,0,87,10.4,10.02783964,53.5909418,0,0.594766,-255,0,-255,0,0,0,0,0,0,0,0
535,90,0,2.80703,25.4268,0,111,10.4,10.02796286,53.59094272,0,0.594766,-255,0,-255,0,0,0,0,0,0,0,0
536,90,0,2.81457,25.2936,0,127,10.4,10.02807652,53.59094759,0,0.594766,-255,0,-255,0,0,0,0,0,0,0,0
537,90,0,2.82149,25.596,0,118,10.4,10.02818062,53.59095287,0,0.594766,-255,0,-255,0,0,0,0,0,0,0,0
538,90,0,2.82888,25.4268,0,115,10.4,10.02829151,53.59096024,0,0.286123,-255,0,-255,0,0,0,0,0,0,0,0
539,90,0,2.83624,25.6284,0,119,10.4,10.02840207,53.5909672,0,0.286123,-255,0,-255,0,0,0,0,0,0,0,0
540,90,0,2.84331,25.0236,0,109,10.4,10.02850827,53.59097407,0,0.286123,-255,0,-255,0,0,0,0,0,0,0,0
541,90,0,2.85021,25.1928,0,101,10.2,10.02861078,53.59098505,0,0,-255,0,-255,0,0,0,0,0,0,0,0
542,90,0,2.85731,26.4024,0,103,10.2,10.02871673,53.59099477,0,0,-255,0,-255,0,0,0,0,0,0,0,0
543,89,0,2.86425,25.9308,0,115,10.2,10.02881949,53.59100752,0,0,-255,0,-255,0,0,0,0,0,0,0,0
544,88,0,2.87085,24.2172,0,118,10,10.02891613,53.59102218,0,-0.592874,-255,0,-255,0,0,0,0,0,0,0,0
545,89,0,2.87725,23.9832,0,85,10,10.02900926,53.59103744,0,-0.592874,-255,0,-255,0,0,0,0,0,0,0,0
546,89,0,2.88411,24.6564,0,63,10,10.0291095,53.59105328,0,-0.592874,-255,0,-255,0,0,0,0,0,0,0,0
547,88,0,2.89081,24.1848,0,72,10,10.02920438,53.59107432,0,-0.592874,-255,0,-255,0,0,0,0,0,0,0,0
548,87,0,2.89776,23.9832,0,89,10,10.02930019,53.5910998,0,-0.592874,-255,0,-255,0,0,0,0,0,0,0,0
549,87,0,2.90501,23.9508,0,94,10,10.02939801,53.59112905,0,-0.592874,-255,0,-255,0,0,0,0,0,0,0,0
550,87,0,2.91255,24.2172,0,86,10,10.0294996,53.59115981,0,-0.592874,-255,0,-255,0,0,0,0,0,0,0,0
551,88,0,2.91952,24.4548,0,73,10,10.02958861,53.59119343,0,-0.303026,-255,0,-255,0,0,0,0,0,0,0,0
552,87,0,2.92662,23.7492,0,61,10,10.02968266,53.59122402,0,-0.303026,-255,0,-255,0,0,0,0,0,0,0,0
553,87,0,2.93333,23.2452,0,37,10,10.02976497,53.59125922,0,-0.303026,-255,0,-255,0,0,0,0,0,0,0,0
554,79,0,2.93986,22.9428,0,14,10,10.02983915,53.59129853,0,0,-255,0,-255,0,0,0,0,0,0,0,0
555,0,0,2.94631,22.3056,0,0,10,10.02991115,53.59133768,0,0,-255,0,-255,0,0,0,0,0,0,0,0
556,0,0,2.95252,21.4992,0,0,10,10.02997854,53.59137682,0,0,-255,0,-255,0,0,0,0,0,0,0,0
557,0,0,2.95821,18.2736,0,0,10.2,10.03003486,53.59141538,0,0.351482,-255,0,-255,0,0,0,0,0,0,0,0
558,0,0,2.9632,14.3784,0,0,10.2,10.03009371,53.59144346,0,0.351482,-255,0,-255,0,0,0,0,0,0,0,0
559,0,0,2.96698,10.4472,0,0,10.2,10.03014232,53.59146131,0,0.351482,-255,0,-255,0,0,0,0,0,0,0,0
560,0,0,2.96967,8.1288,0,0,10.2,10.03017937,53.59147171,0,0.351482,-255,0,-255,0,0,0,0,0,0,0,0
561,0,0,2.97171,9.036,0,0,10.2,10.03021231,53.59146357,0,0.351482,-255,0,-255,0,0,0,0,0,0,0,0
562,0,0,2.97421,4.0968,0,0,10.2,10.03024969,53.59147414,0,0.351482,-255,0,-255,0,0,0,0,0,0,0,0
563,0,0,2.97591,2.2176,0,0,10.2,10.03026285,53.59148755,0,0.351482,-255,0,-255,0,0,0,0,0,0,0,0
564,0,0,2.97712,2.484,0,0,10.4,10.03026671,53.59149979,0,2.00443,-255,0,-255,0,0,0,0,0,0,0,0
565,0,0,2.97887,3.6936,0,0,10.4,10.03027777,53.59151538,0,2.00443,-255,0,-255,0,0,0,0,0,0,0,0
566,0,0,2.98042,3.9312,0,0,10.4,10.03030166,53.59151806,0,2.00443,-255,0,-255,0,0,0,0,0,0,0,0
567,0,0,2.98146,3.7296,0,0,10.4,10.0303175,53.59151998,0,1.65294,-255,0,-255,0,0,0,0,0,0,0,0
568,0,0,2.98301,4.6368,0,0,10.4,10.03033385,53.5915308,0,1.65294,-255,0,-255,0,0,0,0,0,0,0,0
569,0,0,2.98454,5.7456,0,0,10.4,10.03035078,53.59154044,0,1.65294,-255,0,-255,0,0,0,0,0,0,0,0
570,19,0,2.98766,7.3548,0,51,10.6,10.03037106,53.59156617,0,2.29395,-255,0,-255,0,0,0,0,0,0,0,0
571,29,0,2.99019,7.3224,0,57,10.6,10.03039244,53.59158503,0,2.29395,-255,0,-255,0,0,0,0,0,0,0,0
572,33,0,2.99297,8.3988,0,57,10.6,10.03040987,53.59160774,0,2.29395,-255,0,-255,0,0,0,0,0,0,0,0
573,36,0,2.99578,7.2216,0,30,10.6,10.03042999,53.59163004,0,2.29395,-255,0,-255,0,0,0,0,0,0,0,0
574,38,0,2.99882,6.1128,0,11,10.6,10.0304434,53.5916582,0,0.641004,-255,0,-255,0,0,0,0,0,0,0,0
575,36,0,3.00275,6.75,0,20,10.6,10.03046251,53.59169399,0,0.641004,-255,0,-255,0,0,0,0,0,0,0,0
576,31,0,3.00549,6.282,0,14,10.6,10.03047592,53.59171981,0,0.641004,-255,0,-255,0,0,0,0,0,0,0,0
577,25,0,3.00799,5.4432,0,0,10.6,10.03048925,53.59174211,0,0.641004,-255,0,-255,0,0,0,0,0,0,0,0
578,0,0,3.01061,5.04,0,0,10.6,10.03049788,53.59176599,0,0.641004,-255,0,-255,0,0,0,0,0,0,0,0
579,0,0,3.01275,4.1652,0,0,10.6,10.03050509,53.5917851,0,0.641004,-255,0,-255,0,0,0,0,0,0,0,0
580,0,0,3.01444,3.0888,0,0,10.4,10.03051221,53.59179977,0,-1.18331,-255,0,-255,0,0,0,0,0,0,0,0
581,0,0,3.01593,1.8468,0,0,10.4,10.03051724,53.5918131,0,-1.18331,-255,0,-255,0,0,0,0,0,0,0,0
582,0,0,3.01711,4.24775,0,0,10.4,10.03052252,53.59182324,0,-1.18331,-255,0,-255,0,0,0,0,0,0,0,0
583,0,0,3.01803,3.31172,0,0,10.4,10.0305242,53.59183188,0,-1.18331,-255,0,-255,0,0,0,0,0,0,0,0
584,0,0,3.01803,3.54334,0,0,10.4,10.03052582,53.5918348,0,-1.18331,-255,0,-255,0,0,0,0,0,0,0,0
585,0,0,3.01803,3.77496,0,0,10.4,10.03052744,53.59183772,0,-1.18331,-255,0,-255,0,0,0,0,0,0,0,0
586,0,0,3.01803,4.00657,0,0,10.4,10.03052906,53.59184064,0,-1.18331,-255,0,-255,0,0,0,0,0,0,0,0
587,0,0,3.01803,4.23819,0,0,10.4,10.03053068,53.59184357,0,-1.18331,-255,0,-255,0,0,0,0,0,0,0,0
588,0,0,3.01803,4.46981,0,0,10.4,10.0305323,53.59184649,0,-1.18331,-255,0,-255,0,0,0,0,0,0,0,0
589,0,0,3.01803,4.70143,0,0,10.4,10.03053392,53.59184941,0,-1.18331,-255,0,-255,0,0,0,0,0,0,0,0
590,0,0,3.01803,4.93305,0,0,10.4,10.03053554,53.59185233,0,0,-255,0,-255,0,0,0,0,0,0,0,0
591,0,0,3.01803,5.16467,0,0,10.4,10.03053716,53.59185526,0,0,-255,0,-255,0,0,0,0,0,0,0,0
592,0,0,3.01803,5.39629,0,0,10.4,10.03053878,53.59185818,0,0,-255,0,-255,0,0,0,0,0,0,0,0
593,0,0,3.01803,5.62791,0,0,10.4,10.0305404,53.5918611,0,0,-255,0,-255,0,0,0,0,0,0,0,0
594,0,0,3.01803,5.85952,0,0,10.4,10.03054203,53.59186402,0,0,-255,0,-255,0,0,0,0,0,0,0,0
595,0,0,3.01803,6.09114,0,0,10.4,10.03054365,53.59186695,0,0,-255,0,-255,0,0,0,0,0,0,0,0
596,0,0,3.01803,6.32276,0,0,10.4,10.03054527,53.59186987,0,0,-255,0,-255,0,0,0,0,0,0,0,0
597,0,0,3.01803,6.55438,0,0,10.4,10.03054689,53.59187279,0,0,-255,0,-255,0,0,0,0,0,0,0,0
598,0,0,3.01803,6.786,0,0,10.4,10.03054851,53.59187571,0,0,-255,0,-255,0,0,0,0,0,0,0,0
599,0,0,3.01994,7.2216,0,0,10.4,10.03056276,53.59189055,0,0,-255,0,-255,0,0,0,0,0,0,0,0
600,0,0,3.02218,8.9352,0,0,10.4,10.03058153,53.59190731,0,0,-255,0,-255,0,0,0,0,0,0,0,0
601,34,0,3.02477,9.3384,0,79,10.4,10.03060274,53.59192693,0,0,-255,0,-255,0,0,0,0,0,0,0,0
602,34,0,3.02751,9.54,0,42,10.4,10.03062369,53.59194813,0,0,-255,0,-255,0,0,0,0,0,0,0,0
603,36,0,3.03029,9.9432,0,26,10.4,10.03064607,53.59196934,0,0,-255,0,-255,0,0,0,0,0,0,0,0
604,37,0,3.03354,10.6812,0,21,10.4,10.03066577,53.59199616,0,0,-255,0,-255,0,0,0,0,0,0,0,0
605,38,0,3.03643,9.6732,0,13,10.2,10.03068631,53.59201904,0,-0.692008,-255,0,-255,0,0,0,0,0,0,0,0
606,37,0,3.03922,9.306,0,0,10.2,10.0307045,53.59204167,0,-0.692008,-255,0,-255,0,0,0,0,0,0,0,0
607,31,0,3.04189,9.1368,0,0,10.2,10.03072243,53.59206322,0,-0.692008,-255,0,-255,0,0,0,0,0,0,0,0
608,38,0,3.04435,7.9596,0,0,10.2,10.03073928,53.592083,0,-0.692008,-255,0,-255,0,0,0,0,0,0,0,0
609,36,0,3.04661,6.3828,0,15,10.2,10.03075152,53.59210211,0,-0.692008,-255,0,-255,0,0,0,0,0,0,0,0
610,0,0,3.04844,5.9796,0,0,10.2,10.03076568,53.59211669,0,-0.692008,-255,0,-255,0,0,0,0,0,0,0,0
611,0,0,3.05036,5.4072,0,0,10.4,10.03078035,53.59213195,0,0.3497,-255,0,-255,0,0,0,0,0,0,0,0
612,0,0,3.05184,3.2256,0,0,10.4,10.03079158,53.59214377,0,0.3497,-255,0,-255,0,0,0,0,0,0,0,0
613,0,0,3.05281,3.49189,0,0,10.4,10.0307915,53.59215517,0,0.3497,-255,0,-255,0,0,0,0,0,0,0,0
614,0,0,3.05332,1.83604,0,0,10.4,10.03078655,53.5921638,0,0.3497,-255,0,-255,0,0,0,0,0,0,0,0
679,0,0,3.05332,5.2056,0,0,10.6,10.03046687,53.59209197,0,1.04171,-255,0,-255,0,0,0,0,0,0,0,0
680,0,0,3.0548,5.2416,0,0,10.6,10.03045974,53.59207864,0,1.04171,-255,0,-255,0,0,0,0,0,0,0,0
681,0,0,3.05625,5.1408,0,0,10.6,10.03045136,53.5920664,0,1.04171,-255,0,-255,0,0,0,0,0,0,0,0
682,0,0,3.0579,4.1976,0,0,10.6,10.03044449,53.59205215,0,1.04171,-255,0,-255,0,0,0,0,0,0,0,0
683,0,0,3.05977,4.8708,0,0,10.6,10.03043569,53.59203606,0,1.04171,-255,0,-255,0,0,0,0,0,0,0,0
684,0,0,3.06146,5.0724,0,0,10.6,10.03042613,53.59202198,0,1.04171,-255,0,-255,0,0,0,0,0,0,0,0
685,0,0,3.06327,5.9472,0,0,10.6,10.03041624,53.59200655,0,0,-255,0,-255,0,0,0,0,0,0,0,0
686,0,0,3.06492,5.274,0,0,10.6,10.03040819,53.59199247,0,0,-255,0,-255,0,0,0,0,0,0,0,0
687,0,0,3.06636,5.04,0,0,10.6,10.03040174,53.59198015,0,0,-255,0,-255,0,0,0,0,0,0,0,0
688,0,0,3.0679,5.1408,0,0,10.6,10.03039462,53.59196691,0,0,-255,0,-255,0,0,0,0,0,0,0,0
689,0,0,3.0693,3.8952,0,0,10.6,10.03039151,53.59195434,0,0,-255,0,-255,0,0,0,0,0,0,0,0
690,0,0,3.07077,3.9636,0,0,10.8,10.03039227,53.59194067,0,1.36057,-255,0,-255,0,0,0,0,0,0,0,0
691,0,0,3.07236,5.2416,0,0,10.8,10.03038648,53.59192634,0,1.36057,-255,0,-255,0,0,0,0,0,0,0,0
692,0,0,3.07407,4.8708,0,0,10.8,10.03037752,53.59191192,0,1.36057,-255,0,-255,0,0,0,0,0,0,0,0
693,0,0,3.0756,4.0968,0,0,10.8,10.03037408,53.59189826,0,1.36057,-255,0,-255,0,0,0,0,0,0,0,0
694,0,0,3.07692,4.2336,0,0,10.8,10.03036989,53.59188636,0,1.36057,-255,0,-255,0,0,0,0,0,0,0,0
695,0,0,3.0786,5.1048,0,0,10.8,10.03035388,53.59187454,0,1.36057,-255,0,-255,0,0,0,0,0,0,0,0
696,0,0,3.08042,5.1408,0,0,10.8,10.03033678,53.59186172,0,1.36057,-255,0,-255,0,0,0,0,0,0,0,0
697,0,0,3.08226,5.4756,0,0,10.8,10.03032136,53.59184797,0,1.36057,-255,0,-255,0,0,0,0,0,0,0,0
698,0,0,3.08392,4.8024,0,0,10.8,10.03030535,53.59183649,0,1.36057,-255,0,-255,0,0,0,0,0,0,0,0
699,0,0,3.08531,4.6692,0,0,10.8,10.03029194,53.59182651,0,1.36057,-255,0,-255,0,0,0,0,0,0,0,0
700,0,0,3.08673,3.996,0,0,10.8,10.03027685,53.59181737,0,0,-255,0,-255,0,0,0,0,0,0,0,0
701,0,0,3.08773,2.8872,0,0,10.8,10.03026872,53.59180975,0,0,-255,0,-255,0,0,0,0,0,0,0,0
702,0,0,3.08852,2.484,0,0,10.8,10.03026587,53.59180187,0,0,-255,0,-255,0,0,0,0,0,0,0,0
703,0,0,3.08927,2.3508,0,0,10.8,10.03026168,53.59179516,0,0,-255,0,-255,0,0,0,0,0,0,0,0
704,0,0,3.09058,3.492,0,0,10.8,10.03024978,53.59178577,0,0,-255,0,-255,0,0,0,0,0,0,0,0
705,0,0,3.0911,2.25,0,0,10.8,10.03024433,53.59178242,0,0,-255,0,-255,0,0,0,0,0,0,0,0
706,0,0,3.09245,3.3264,0,0,10.8,10.03022505,53.59177614,0,0,-255,0,-255,0,0,0,0,0,0,0,0
707,0,0,3.09343,4.4352,0,0,10.8,10.03020963,53.59177521,0,0,-255,0,-255,0,0,0,0,0,0,0,0
708,0,0,3.09445,4.6368,0,0,10.8,10.03019437,53.59177639,0,0,-255,0,-255,0,0,0,0,0,0,0,0
709,0,0,3.0956,4.3668,0,0,10.8,10.03017719,53.59177832,0,0,-255,0,-255,0,0,0,0,0,0,0,0
710,0,0,3.09669,3.8952,0,0,10.8,10.03016084,53.59177982,0,0,-255,0,-255,0,0,0,0,0,0,0,0
711,0,0,3.09799,4.0968,0,0,10.8,10.03014048,53.59177723,0,0,-255,0,-255,0,0,0,0,0,0,0,0
712,0,0,3.09936,3.9636,0,0,10.6,10.03011935,53.59177471,0,-1.45973,-255,0,-255,0,0,0,0,0,0,0,0
713,0,0,3.10052,3.762,0,0,10.6,10.03010158,53.59177295,0,-1.45973,-255,0,-255,0,0,0,0,0,0,0,0
714,0,0,3.10177,3.3264,0,0,10.6,10.03008247,53.59177102,0,-1.45973,-255,0,-255,0,0,0,0,0,0,0,0
715,0,0,3.10267,2.8548,0,0,10.6,10.03006864,53.59177044,0,-1.45973,-255,0,-255,0,0,0,0,0,0,0,0
716,0,0,3.1036,2.9556,0,0,10.6,10.03005439,53.59176876,0,-1.45973,-255,0,-255,0,0,0,0,0,0,0,0
717,0,0,3.10457,2.9556,0,0,10.6,10.03003956,53.59176725,0,-1.45973,-255,0,-255,0,0,0,0,0,0,0,0
718,0,0,3.10554,2.6532,0,0,10.4,10.03002481,53.59176658,0,-3.52165,-255,0,-255,0,0,0,0,0,0,0,0
719,0,0,3.10605,1.9476,0,0,10.2,10.03001676,53.59176499,0,-7.44314,-255,0,-255,0,0,0,0,0,0,0,0
720,0,0,3.10654,1.76396,0,0,10,10.0300093,53.59176448,0,-11.3646,-255,0,-255,0,0,0,0,0,0,0,0
721,0,0,3.10699,1.61982,0,0,9.8,10.03000226,53.59176205,0,-15.2861,-255,0,-255,0,0,0,0,0,0,0,0
4411,0,0,3.10699,5.04,0,0,4.2,10.03002103,53.59182006,0,-13.8264,-255,0,-255,0,0,0,0,0,0,0,0
4412,0,0,3.10861,5.04,0,0,4.2,10.0300435,53.59181427,0,-13.8264,-255,0,-255,0,0,0,0,0,0,0,0
4413,0,0,3.11028,5.0724,0,0,4.2,10.03006722,53.59180916,0,-13.8264,-255,0,-255,0,0,0,0,0,0,0,0
4414,0,0,3.11195,5.4072,0,0,4.2,10.03009111,53.59180405,0,-13.8264,-255,0,-255,0,0,0,0,0,0,0,0
4415,0,0,3.11368,4.77,0,0,4.2,10.03011567,53.59179843,0,-13.8264,-255,0,-255,0,0,0,0,0,0,0,0
4416,0,0,3.11525,3.7296,0,0,4.2,10.0301388,53.59179416,0,-13.8264,-255,0,-255,0,0,0,0,0,0,0,0
4417,0,0,3.11652,4.3992,0,0,4.2,10.03015825,53.59179382,0,-11.7645,-255,0,-255,0,0,0,0,0,0,0,0
4508,0,0,3.11884,8.7012,0,0,4.6,10.03034231,53.59160925,0,-6.11889,-255,0,-255,0,0,0,0,0,0,0,0
4509,0,0,3.12159,10.4472,0,0,4.6,10.03032697,53.59158629,0,-2.1974,-255,0,-255,0,0,0,0,0,0,0,0
4510,27,0,3.12481,11.9232,0,130,4.6,10.03030694,53.59155988,0,1.72409,-255,0,-255,0,0,0,0,0,0,0,0
4511,29,0,3.12843,13.7736,0,138,4.6,10.03027752,53.59153222,0,1.72409,-255,0,-255,0,0,0,0,0,0,0,0
4512,32,0,3.13255,14.9148,0,149,4.6,10.03023821,53.59150356,0,1.72409,-255,0,-255,0,0,0,0,0,0,0,0
4513,37,0,3.13682,15.7536,0,167,4.6,10.03019722,53.59147397,0,1.72409,-255,0,-255,0,0,0,0,0,0,0,0
4514,42,0,3.14121,16.2576,0,143,4.6,10.03015623,53.59144287,0,1.72409,-255,0,-255,0,0,0,0,0,0,0,0
4515,45,0,3.14566,16.6608,0,115,4.6,10.03011173,53.59141295,0,1.72409,-255,0,-255,0,0,0,0,0,0,0,0
4516,47,0,3.15045,17.9712,0,114,4.6,10.03006185,53.59138168,0,1.72409,-255,0,-255,0,0,0,0,0,0,0,0
4517,64,0,3.15523,17.2656,0,186,4.6,10.03000779,53.59135319,0,1.72409,-255,0,-255,0,0,0,0,0,0,0,0
4518,71,0,3.15992,17.1324,0,199,4.6,10.02994996,53.59132879,0,0,-255,0,-255,0,0,0,0,0,0,0,0
4519,72,0,3.16472,17.3988,0,185,4.6,10.02988843,53.59130599,0,0,-255,0,-255,0,0,0,0,0,0,0,0
4520,76,0,3.16985,18.4752,0,160,4.8,10.02982289,53.59128127,0,0.389854,-255,0,-255,0,0,0,0,0,0,0,0
4521,78,0,3.17555,19.2132,0,154,4.8,10.02974846,53.59125537,0,0.389854,-255,0,-255,0,0,0,0,0,0,0,0
4522,81,0,3.18095,18.846,0,158,4.8,10.02967687,53.59123207,0,0.389854,-255,0,-255,0,0,0,0,0,0,0,0
4523,82,0,3.18683,20.7936,0,142,4.6,10.0295975,53.59120818,0,0.0497111,-255,0,-255,0,0,0,0,0,0,0,0
4524,84,0,3.19277,20.322,0,123,4.6,10.02951468,53.59118773,0,0.0497111,-255,0,-255,0,0,0,0,0,0,0,0
4525,85,0,3.19895,20.6568,0,123,4.6,10.02943003,53.59116417,0,0.0497111,-255,0,-255,0,0,0,0,0,0,0,0
4526,86,0,3.20488,20.2212,0,128,4.6,10.0293478,53.59114288,0,0.0497111,-255,0,-255,0,0,0,0,0,0,0,0
4527,87,0,3.21085,20.556,0,128,4.6,10.02926297,53.59112436,0,0.0497111,-255,0,-255,0,0,0,0,0,0,0,0
4528,87,0,3.21736,21.7332,0,131,4.6,10.02917002,53.59110508,0,0.0497111,-255,0,-255,0,0,0,0,0,0,0,0
4529,88,0,3.22385,21.9348,0,131,4.6,10.02907698,53.59108631,0,0.0497111,-255,0,-255,0,0,0,0,0,0,0,0
4530,89,0,3.23034,21.9672,0,126,4.6,10.02898235,53.59107072,0,-0.340143,-255,0,-255,0,0,0,0,0,0,0,0
4531,90,0,3.2371,22.4712,0,121,4.8,10.02888344,53.59105571,0,-0.0442853,-255,0,-255,0,0,0,0,0,0,0,0
4532,90,0,3.24362,22.6404,0,123,4.8,10.02878781,53.59104146,0,-0.0442853,-255,0,-255,0,0,0,0,0,0,0,0
4533,89,0,3.25031,22.4388,0,125,4.8,10.02868915,53.59102805,0,0.295858,-255,0,-255,0,0,0,0,0,0,0,0
4534,90,0,3.2569,22.1688,0,122,4.8,10.02859066,53.59101875,0,0.295858,-255,0,-255,0,0,0,0,0,0,0,0
4535,90,0,3.26358,22.8744,0,121,4.8,10.02849092,53.59100969,0,0.295858,-255,0,-255,0,0,0,0,0,0,0,0
4536,91,0,3.27039,23.0112,0,131,4.8,10.02838849,53.59100165,0,0.295858,-255,0,-255,0,0,0,0,0,0,0,0
4537,91,0,3.27716,23.4468,0,135,4.8,10.02828648,53.59099545,0,0.295858,-255,0,-255,0,0,0,0,0,0,0,0
