temp,outlier,resting,power,moving,lat,lon,velocity_smooth,grade_smooth,cadence,distance,altitude,total_elevation,timer_time,watts_calc,time
12,FALSE,FALSE,0,TRUE,53.593155,10.022924,1.4,0,0,3561.1,-36.8,17.6,711,0,2991
12,FALSE,FALSE,0,TRUE,53.593166,10.022933,1.4,0,0,3562.6,-36.8,17.6,712,21,2992
12,FALSE,FALSE,0,TRUE,53.593182,10.022941,1.4,-2,0,3564.1,-36.8,17.6,713,5,2993
12,FALSE,FALSE,0,TRUE,53.593193,10.022947,1.4,-1.8,0,3565.5,-36.8,17.6,714,0,2994
12,FALSE,FALSE,0,TRUE,53.593204,10.022954,1.4,-1.8,0,3566.9,-36.8,17.6,715,5,2995
12,FALSE,FALSE,0,TRUE,53.593216,10.022962,1.4,-1.8,0,3568.3,-36.8,17.6,716,5,2996
12,FALSE,FALSE,0,TRUE,53.593227,10.02297,1.4,-1.9,0,3569.6,-37,17.6,717,0,2997
12,FALSE,FALSE,0,TRUE,53.593239,10.022977,1.4,-1.9,0,3570.9,-37,17.6,718,4,2998
12,FALSE,FALSE,0,TRUE,53.593246,10.022984,1.3,-1.9,0,3572.2,-37,17.6,719,4,2999
12,FALSE,FALSE,0,TRUE,53.593258,10.022991,1.3,-1.9,0,3573.5,-37,17.6,720,4,3000
12,FALSE,FALSE,0,TRUE,53.593269,10.023,1.3,0,0,3574.9,-37,17.6,721,13,3001
12,FALSE,FALSE,0,TRUE,53.593281,10.023007,1.3,0,0,3576.3,-37,17.6,722,5,3002
12,FALSE,FALSE,0,TRUE,53.593296,10.023016,1.4,0,0,3577.7,-37,17.6,723,5,3003
12,FALSE,FALSE,0,TRUE,53.593304,10.023025,1.4,0,0,3579,-37,17.6,724,0,3004
12,FALSE,FALSE,0,TRUE,53.593315,10.023035,1.4,0,0,3580.3,-37,17.6,725,4,3005
12,FALSE,FALSE,0,TRUE,53.593323,10.023046,1.3,0,0,3581.6,-37,17.6,726,4,3006
12,FALSE,FALSE,0,TRUE,53.593334,10.023056,1.4,0,0,3583.1,-37,17.6,727,21,3007
12,FALSE,FALSE,0,TRUE,53.593346,10.023064,1.3,0,0,3584.4,-37,17.6,728,0,3008
12,FALSE,FALSE,0,TRUE,53.593357,10.02307,1.3,0,0,3585.6,-37,17.6,729,0,3009
12,FALSE,FALSE,0,TRUE,53.593369,10.023078,1.3,0,0,3586.9,-37,17.6,730,12,3010
12,FALSE,FALSE,0,TRUE,53.593376,10.023087,1.3,0,0,3588.2,-37,17.6,731,4,3011
12,FALSE,FALSE,0,TRUE,53.593388,10.023095,1.3,0,0,3589.5,-37,17.6,732,4,3012
12,FALSE,FALSE,0,TRUE,53.593399,10.023102,1.3,0,0,3590.8,-37,17.6,733,4,3013
12,FALSE,FALSE,0,TRUE,53.593411,10.023109,1.3,0,0,3592.1,-37,17.6,734,4,3014
12,FALSE,FALSE,0,TRUE,53.593422,10.023118,1.3,0,0,3593.4,-37,17.6,735,4,3015
12,FALSE,FALSE,0,TRUE,53.59343,10.023129,1.3,0,0,3594.8,-37,17.6,736,13,3016
12,FALSE,FALSE,0,TRUE,53.593441,10.023141,1.3,0,0,3596.2,-37,17.6,737,5,3017
12,FALSE,FALSE,0,TRUE,53.593452,10.023152,1.3,0,0,3597.5,-37,17.6,738,0,3018
12,FALSE,FALSE,0,TRUE,53.59346,10.023164,1.3,0,0,3598.7,-37,17.6,739,0,3019
12,FALSE,FALSE,0,TRUE,53.593468,10.023173,1.3,0,0,3599.9,-37,17.6,740,4,3020
12,FALSE,FALSE,0,TRUE,53.593475,10.023181,1.2,0,0,3601,-37,17.6,741,0,3021
12,FALSE,FALSE,0,TRUE,53.593483,10.02319,1.2,0,0,3602,-37,17.6,742,0,3022
12,FALSE,FALSE,0,TRUE,53.593494,10.023198,1.2,0,0,3603.3,-37,17.6,743,28,3023
12,FALSE,FALSE,0,TRUE,53.593506,10.023208,1.2,-2,0,3604.6,-37,17.6,744,4,3024
12,FALSE,FALSE,0,TRUE,53.593517,10.023216,1.2,0,0,3606,-37,17.6,745,13,3025
12,FALSE,FALSE,0,TRUE,53.593529,10.023224,1.3,0,0,3607.4,-37,17.6,746,5,3026
12,FALSE,FALSE,0,TRUE,53.59354,10.023232,1.3,0,0,3608.7,-37,17.6,747,0,3027
12,FALSE,FALSE,0,TRUE,53.593548,10.02324,1.3,0,0,3609.9,-37.2,17.6,748,0,3028
12,FALSE,FALSE,0,TRUE,53.593555,10.02325,1.2,0,0,3610.8,-37.2,17.6,749,0,3029
15,TRUE,TRUE,,FALSE,53.593395,10.02312,0,1.4,0,3611.1,-37,17.6,750,0,6528
15,FALSE,FALSE,,TRUE,53.593353,10.023089,0,1.5,0,3614.2,-37,17.6,751,260,6529
16,FALSE,FALSE,,TRUE,53.593315,10.023057,0,0,0,3619.3,-37,17.6,752,198,6530
16,FALSE,FALSE,,TRUE,53.593273,10.023025,0,1,0,3624.5,-37,17.6,753,50,6531
16,FALSE,FALSE,,TRUE,53.593227,10.022992,0,1,0,3629.8,-37,17.6,754,52,6532
16,FALSE,FALSE,,TRUE,53.593182,10.022961,0,1,0,3635,-36.8,17.6,755,189,6533
16,FALSE,FALSE,0,TRUE,53.59314,10.022928,0,0.9,0,3640.2,-36.8,17.6,756,42,6534
16,FALSE,FALSE,0,TRUE,53.593098,10.022895,5.2,0,0,3645.5,-36.8,17.6,757,52,6535
16,FALSE,FALSE,0,TRUE,53.593056,10.022861,5.3,0,0,3650.9,-36.8,17.6,758,54,6536
16,FALSE,FALSE,0,TRUE,53.59301,10.022829,5.3,0,0,3656.3,-36.8,17.6,759,46,6537
16,FALSE,FALSE,0,TRUE,53.592964,10.022798,5.3,0,0,3661.7,-36.8,17.6,760,46,6538
16,FALSE,FALSE,0,TRUE,53.592918,10.022767,5.4,-0.9,0,3667,-36.8,17.6,761,36,6539
16,FALSE,FALSE,0,TRUE,53.592876,10.022735,5.4,-0.9,0,3672.4,-36.8,17.6,762,54,6540
16,FALSE,FALSE,0,TRUE,53.592831,10.022702,5.4,-0.9,0,3677.8,-37,17.6,763,0,6541
16,FALSE,FALSE,0,TRUE,53.592789,10.022673,5.3,-1,0,3683,-37,17.6,764,26,6542
16,FALSE,FALSE,0,TRUE,53.592747,10.022646,5.3,0,0,3688.1,-37,17.6,765,32,6543
16,FALSE,FALSE,0,TRUE,53.592705,10.022621,5.2,0,0,3692.8,-37,17.6,766,2,6544
15,FALSE,FALSE,0,TRUE,53.59267,10.022598,5,1.2,0,3697.3,-37,17.6,767,15,6545
15,FALSE,FALSE,0,TRUE,53.592636,10.022579,4.7,1.3,0,3701.3,-37,17.6,768,0,6546
15,FALSE,FALSE,0,TRUE,53.592602,10.022558,4.4,1.4,0,3704.9,-36.8,17.6,769,143,6547
15,FALSE,FALSE,0,TRUE,53.592575,10.022537,4.1,1.5,6,3708.4,-36.8,17.6,770,11,6548
15,FALSE,FALSE,65,TRUE,53.592548,10.022517,3.8,0,20,3711.6,-36.8,17.6,771,0,6549
15,FALSE,FALSE,143,TRUE,53.592522,10.0225,3.5,0,32,3714.9,-36.8,17.6,772,25,6550
15,FALSE,FALSE,261,TRUE,53.592491,10.02248,3.5,-1.3,38,3718.6,-36.8,17.6,773,52,6551
15,FALSE,FALSE,347,TRUE,53.592457,10.022455,3.6,-1.1,44,3722.7,-36.8,17.6,774,57,6552
15,FALSE,FALSE,443,TRUE,53.592419,10.022428,3.8,-0.9,49,3727.5,-37,17.6,775,0,6553
15,FALSE,FALSE,504,TRUE,53.592369,10.022394,4.3,-0.8,57,3733.3,-37,17.6,776,133,6554
15,FALSE,FALSE,551,TRUE,53.592308,10.02236,5.1,0,63,3740.2,-37,17.6,777,169,6555
15,FALSE,FALSE,601,TRUE,53.592243,10.022322,5.9,0.6,69,3747.9,-37,17.6,778,171,6556
15,FALSE,FALSE,605,TRUE,53.592175,10.022274,6.7,0.6,73,3756.2,-37,17.6,779,178,6557
15,FALSE,FALSE,562,TRUE,53.592102,10.02222,7.5,0.6,78,3765.1,-36.8,17.6,780,359,6558
15,FALSE,FALSE,445,TRUE,53.592026,10.02216,8.2,0.5,81,3774.5,-36.8,17.6,781,221,6559
15,FALSE,FALSE,274,TRUE,53.591949,10.022099,8.8,0,82,3784,-36.8,17.6,782,195,6560
15,FALSE,FALSE,163,TRUE,53.591873,10.022047,9.1,0.6,62,3793.2,-36.8,17.6,783,148,6561
15,FALSE,FALSE,76,TRUE,53.591801,10.022011,9.1,0,42,3801.5,-36.8,17.6,784,60,6562
15,FALSE,FALSE,10,TRUE,53.591736,10.022001,8.8,0,26,3808.9,-36.6,17.6,785,181,6563
15,FALSE,FALSE,35,TRUE,53.591682,10.022032,8.2,0,24,3815.4,-36.8,17.6,786,0,6564
15,FALSE,FALSE,60,TRUE,53.591648,10.022099,7.5,-1.5,22,3821.6,-36.8,17.6,787,39,6565
15,FALSE,FALSE,551,TRUE,53.591621,10.022192,7,-0.7,67,3828.2,-36.8,17.6,788,105,6566
15,FALSE,FALSE,618,TRUE,53.591606,10.022301,6.8,-1.3,77,3835.6,-37,17.6,789,6,6567
15,FALSE,FALSE,621,TRUE,53.591595,10.022424,7,-1.8,77,3843.9,-37,17.6,790,202,6568
15,FALSE,FALSE,619,TRUE,53.591579,10.022554,7.5,-1.1,77,3852.8,-37.2,17.6,791,50,6569
15,FALSE,FALSE,618,TRUE,53.591557,10.022693,8.1,-1.5,76,3862.2,-37.4,17.6,792,66,6570
15,FALSE,FALSE,641,TRUE,53.591526,10.022835,8.8,-1.5,79,3872.3,-37.4,17.6,793,276,6571
15,FALSE,FALSE,615,TRUE,53.591484,10.022982,9.5,-1.4,82,3883,-37.6,17.6,794,151,6572
15,FALSE,FALSE,389,TRUE,53.591446,10.023133,10,-1.3,88,3893.8,-37.8,17.6,795,118,6573
15,FALSE,FALSE,344,TRUE,53.591408,10.023292,10.5,-1.3,89,3905.3,-38,17.6,796,215,6574
15,FALSE,FALSE,477,TRUE,53.591366,10.023458,11,-0.9,90,3917.2,-38,17.6,797,378,6575
15,FALSE,FALSE,503,TRUE,53.591339,10.023623,11.3,-0.8,92,3928.6,-38.2,17.6,798,113,6576
15,FALSE,FALSE,483,TRUE,53.591312,10.023799,11.5,-0.8,95,3940.6,-38.2,17.6,799,402,6577
15,FALSE,FALSE,471,TRUE,53.591297,10.023988,11.9,-0.8,96,3953.3,-38.4,17.6,800,316,6578
15,FALSE,FALSE,434,TRUE,53.591282,10.024182,12.2,-0.8,98,3966.3,-38.4,17.6,801,468,6579
15,FALSE,FALSE,448,TRUE,53.591267,10.024384,12.5,-0.4,99,3979.8,-38.6,17.6,802,378,6580
15,FALSE,FALSE,428,TRUE,53.591255,10.024591,13,-0.7,101,3993.6,-38.6,17.6,803,549,6581
15,FALSE,FALSE,453,TRUE,53.59124,10.02479,13.2,-0.4,102,4006.8,-38.6,17.6,804,416,6582
15,FALSE,FALSE,453,TRUE,53.591225,10.024991,13.4,-0.7,103,4020.3,-38.8,17.6,805,363,6583
15,FALSE,FALSE,414,TRUE,53.591206,10.0252,13.6,-1.1,104,4034.2,-38.8,17.6,806,568,6584
15,FALSE,FALSE,449,TRUE,53.59119,10.025408,13.7,-0.7,104,4048.1,-39,17.6,807,381,6585
15,FALSE,FALSE,454,TRUE,53.591175,10.025613,13.6,-0.7,105,4061.8,-39.2,17.6,808,344,6586
15,FALSE,FALSE,454,TRUE,53.591148,10.025822,13.8,-0.4,106,4075.9,-39.2,17.6,809,590,6587
15,FALSE,FALSE,452,TRUE,53.591129,10.026036,14,0,106,4090.3,-39.2,17.6,810,617,6588
15,FALSE,FALSE,438,TRUE,53.591106,10.02625,14.1,0,99,4104.7,-39.2,17.6,811,593,6589
15,FALSE,FALSE,487,TRUE,53.591087,10.026464,14.2,0,93,4119,-39.2,17.6,812,574,6590
15,FALSE,FALSE,457,TRUE,53.591072,10.026665,14.1,0,91,4132.5,-39.2,17.6,813,431,6591
15,FALSE,FALSE,419,TRUE,53.591057,10.026863,14,0,92,4145.7,-39.2,17.6,814,440,6592
15,FALSE,FALSE,398,TRUE,53.591038,10.027054,13.6,0,91,4158.5,-39.2,17.6,815,393,6593
15,FALSE,FALSE,480,TRUE,53.591019,10.02725,13.4,0,91,4171.7,-39.2,17.6,816,495,6594
15,FALSE,FALSE,465,TRUE,53.591007,10.027453,13.2,0.4,91,4185.2,-39.2,17.6,817,518,6595
15,FALSE,FALSE,454,TRUE,53.590996,10.027658,13.3,0.4,91,4198.8,-39.2,17.6,818,512,6596
15,FALSE,FALSE,444,TRUE,53.590988,10.027863,13.3,0.4,91,4212.4,-39,17.6,819,659,6597
15,FALSE,FALSE,435,TRUE,53.590992,10.028066,13.5,0.4,91,4225.8,-39,17.6,820,468,6598
15,FALSE,FALSE,424,TRUE,53.591003,10.02827,13.5,0,91,4239.4,-39,17.6,821,520,6599
15,FALSE,FALSE,416,TRUE,53.591011,10.028474,13.5,0,91,4252.9,-39,17.6,822,486,6600
15,FALSE,FALSE,372,TRUE,53.591023,10.028673,13.5,0,91,4266.2,-39,17.6,823,458,6601
15,FALSE,FALSE,356,TRUE,53.591042,10.028874,13.5,0,90,4279.7,-39,17.6,824,510,6602
15,FALSE,FALSE,376,TRUE,53.591072,10.029068,13.4,0,90,4292.9,-39,17.6,825,440,6603
15,FALSE,FALSE,400,TRUE,53.591103,10.029263,13.4,0,93,4306.3,-39,17.6,826,499,6604
15,FALSE,FALSE,469,TRUE,53.591145,10.029457,13.4,0,96,4320,-39,17.6,827,539,6605
15,FALSE,FALSE,419,TRUE,53.591198,10.02964,13.5,0,96,4333.5,-39,17.6,828,478,6606
15,FALSE,FALSE,236,TRUE,53.591255,10.029812,13.4,0,95,4346.6,-39,17.6,829,422,6607
15,FALSE,FALSE,92,TRUE,53.591324,10.029969,13.3,0,76,4359.5,-39,17.6,830,419,6608
15,FALSE,FALSE,64,TRUE,53.5914,10.030088,13,0,52,4371.3,-39,17.6,831,251,6609
15,FALSE,FALSE,35,TRUE,53.591469,10.030168,12.1,0,29,4380.3,-39,17.6,832,0,6610
15,FALSE,FALSE,7,TRUE,53.591515,10.030238,10.8,0,5,4387.5,-39,17.6,833,0,6611
15,FALSE,FALSE,0,TRUE,53.591522,10.030289,9.1,0,0,4392,-39,17.6,834,0,6612
15,FALSE,FALSE,119,TRUE,53.591492,10.030291,7.3,0,20,4395.9,-39,17.6,835,0,6613
15,FALSE,FALSE,328,TRUE,53.59145,10.030255,6,0,35,4401.2,-39,17.6,836,154,6614
15,FALSE,FALSE,511,TRUE,53.591404,10.030198,5.5,0,51,4407.6,-39,17.6,837,155,6615
15,FALSE,FALSE,551,TRUE,53.591358,10.030127,5.4,0,60,4414.5,-39,17.6,838,121,6616
15,FALSE,FALSE,617,TRUE,53.591312,10.030038,6.1,0,71,4422.3,-39,17.6,839,182,6617
15,FALSE,FALSE,632,TRUE,53.591267,10.029933,7,0,78,4430.9,-39,17.6,840,207,6618
15,FALSE,FALSE,631,TRUE,53.591225,10.029818,7.8,0,83,4440,-39,17.6,841,206,6619
15,FALSE,FALSE,640,TRUE,53.591179,10.029691,8.4,0,88,4449.7,-39,17.6,842,245,6620
15,FALSE,FALSE,487,TRUE,53.591137,10.029553,9.1,0,95,4459.9,-39,17.6,843,266,6621
15,FALSE,FALSE,522,TRUE,53.591099,10.029412,9.6,0,93,4470.3,-39,17.6,844,255,6622
15,FALSE,FALSE,517,TRUE,53.591064,10.029267,10,0,97,4480.7,-39,17.6,845,239,6623
15,FALSE,FALSE,515,TRUE,53.59103,10.029106,10.4,0,100,4491.8,-39,17.6,846,341,6624
15,FALSE,FALSE,492,TRUE,53.591,10.028943,10.7,0,102,4503.2,-39,17.6,847,331,6625
15,FALSE,FALSE,473,TRUE,53.590981,10.028784,10.8,0,104,4514,-39,17.6,848,217,6626
15,FALSE,FALSE,481,TRUE,53.590961,10.028616,11,0,105,4525.3,-39,17.6,849,340,6627
15,FALSE,FALSE,493,TRUE,53.590946,10.028437,11.3,0,105,4537.3,-39,17.6,850,410,6628
15,FALSE,FALSE,461,TRUE,53.590939,10.028264,11.4,0,107,4548.7,-39,17.6,851,260,6629
15,FALSE,FALSE,452,TRUE,53.590939,10.028095,11.3,-0.4,104,4559.9,-39,17.6,852,277,6630
15,FALSE,FALSE,475,TRUE,53.590939,10.027926,11.4,-0.4,101,4571.1,-39,17.6,853,293,6631
15,FALSE,FALSE,483,TRUE,53.590942,10.027758,11.4,-0.4,102,4582.3,-39.2,17.6,854,138,6632
15,FALSE,FALSE,464,TRUE,53.590946,10.027588,11.2,-0.4,103,4593.5,-39.2,17.6,855,293,6633
15,FALSE,FALSE,476,TRUE,53.590965,10.027421,11.2,0,104,4604.8,-39.2,17.6,856,308,6634
15,FALSE,FALSE,471,TRUE,53.590984,10.027251,11.3,-0.4,104,4616.3,-39.2,17.6,857,331,6635
15,FALSE,FALSE,447,TRUE,53.591007,10.02707,11.5,0,105,4628.6,-39.2,17.6,858,443,6636
15,FALSE,FALSE,452,TRUE,53.591023,10.026888,11.7,0,106,4640.7,-39.4,17.6,859,192,6637
15,FALSE,FALSE,448,TRUE,53.591038,10.026718,11.7,0,104,4652.1,-39.2,17.6,860,407,6638
15,FALSE,FALSE,457,TRUE,53.591053,10.026542,11.8,0.4,101,4664,-39.2,17.6,861,386,6639
15,FALSE,FALSE,437,TRUE,53.591064,10.026352,12.1,0,101,4676.6,-39.2,17.6,862,462,6640
15,FALSE,FALSE,453,TRUE,53.591084,10.026161,12.2,0,101,4689.4,-39.2,17.6,863,441,6641
15,FALSE,FALSE,454,TRUE,53.591106,10.025975,12.2,0,102,4701.9,-39.2,17.6,864,374,6642
15,FALSE,FALSE,458,TRUE,53.591125,10.025794,12.4,0,102,4714.1,-39.2,17.6,865,348,6643
15,FALSE,FALSE,393,TRUE,53.591141,10.025615,12.4,0,103,4726.2,-39.2,17.6,866,355,6644
15,FALSE,FALSE,417,TRUE,53.591156,10.025431,12.4,0,103,4738.4,-39.2,17.6,867,379,6645
15,FALSE,FALSE,435,TRUE,53.591164,10.025247,12.3,-0.4,104,4750.7,-39.2,17.6,868,388,6646
15,FALSE,FALSE,379,TRUE,53.591171,10.025057,12.3,-0.4,104,4763.2,-39.2,17.6,869,413,6647
15,FALSE,FALSE,295,TRUE,53.591187,10.02486,12.5,0,102,4776.4,-39.4,17.6,870,364,6648
15,FALSE,FALSE,235,TRUE,53.591198,10.024678,12.5,0.4,101,4788.5,-39.4,17.6,871,276,6649
15,FALSE,FALSE,293,TRUE,53.591202,10.024497,12.4,0.8,101,4800.5,-39.2,17.6,872,502,6650
15,FALSE,FALSE,379,TRUE,53.591206,10.024308,12.5,0.8,100,4813.1,-39,17.6,873,609,6651
15,FALSE,FALSE,413,TRUE,53.591217,10.024123,12.4,0.4,99,4825.4,-39,17.6,874,356,6652
15,FALSE,FALSE,364,TRUE,53.591228,10.023951,12.1,0.4,98,4836.9,-39,17.6,875,252,6653
15,FALSE,FALSE,369,TRUE,53.591244,10.023778,12,0.4,98,4848.5,-39,17.6,876,331,6654
15,FALSE,FALSE,349,TRUE,53.59127,10.0236,12,0.8,97,4860.7,-38.8,17.6,877,574,6655
15,FALSE,FALSE,267,TRUE,53.591297,10.023418,12,0.8,96,4873,-38.8,17.6,878,388,6656
15,FALSE,FALSE,285,TRUE,53.591328,10.023248,11.9,0.8,94,4885,-38.6,17.6,879,486,6657
15,FALSE,FALSE,472,TRUE,53.59137,10.02308,12,1.3,94,4897,-38.6,17.6,880,355,6658
15,FALSE,FALSE,548,TRUE,53.591412,10.022914,12.1,0.9,93,4908.9,-38.4,17.6,881,494,6659
15,FALSE,FALSE,526,TRUE,53.59145,10.022752,11.9,0.9,91,4920.4,-38.2,17.6,882,438,6660
15,FALSE,FALSE,625,TRUE,53.591484,10.022594,11.7,0.9,84,4931.6,-38.2,17.6,883,269,6661
15,FALSE,FALSE,694,TRUE,53.591511,10.022436,11.5,0.9,83,4942.5,-38.2,17.6,884,248,6662
15,FALSE,FALSE,613,TRUE,53.591534,10.022268,11.4,1.3,85,4953.9,-38,17.6,885,502,6663
15,FALSE,FALSE,511,TRUE,53.59156,10.022098,11.3,1.7,86,4965.5,-37.8,17.6,886,493,6664
15,FALSE,FALSE,500,TRUE,53.591579,10.021928,11.3,1.3,88,4977,-37.6,17.6,887,462,6665
15,FALSE,FALSE,503,TRUE,53.591599,10.021751,11.5,1.2,87,4988.9,-37.4,19.6,888,533,6666
15,FALSE,FALSE,472,TRUE,53.591614,10.021564,11.8,0.8,89,5001.4,-37.4,19.6,889,445,6667
15,FALSE,FALSE,485,TRUE,53.591625,10.021368,12.1,0.8,93,5014.4,-37.2,19.8,890,638,6668
15,FALSE,FALSE,508,TRUE,53.591633,10.021174,12.4,1.6,96,5027.3,-37.2,19.8,891,426,6669
15,FALSE,FALSE,510,TRUE,53.59164,10.020986,12.6,1.6,98,5039.8,-37,20,892,521,6670
15,FALSE,FALSE,471,TRUE,53.59164,10.020793,12.7,1.9,98,5052.5,-36.6,20.4,893,741,6671
15,FALSE,FALSE,528,TRUE,53.591644,10.020598,12.8,1.9,98,5065.4,-36.4,20.6,894,605,6672
15,FALSE,FALSE,500,TRUE,53.591652,10.020397,12.9,2,98,5078.8,-36.2,20.8,895,678,6673
15,FALSE,FALSE,509,TRUE,53.59166,10.02021,12.8,1.6,98,5091.2,-36,21,896,465,6674
15,FALSE,FALSE,515,TRUE,53.59166,10.020026,12.7,1.6,98,5103.5,-35.6,21.4,897,682,6675
15,FALSE,FALSE,501,TRUE,53.591663,10.019836,12.7,1.9,99,5116,-35.6,21.4,898,413,6676
15,FALSE,FALSE,489,TRUE,53.591656,10.019635,12.8,1.6,99,5129.3,-35.4,21.6,899,691,6677
15,FALSE,FALSE,510,TRUE,53.591648,10.019435,12.8,1.9,99,5142.6,-35,22,900,783,6678
15,FALSE,FALSE,456,TRUE,53.591652,10.019248,12.8,1.9,99,5155,-34.8,22.2,901,472,6679
15,FALSE,FALSE,446,TRUE,53.591648,10.019052,12.9,1.2,99,5168.1,-34.6,22.4,902,664,6680
15,FALSE,FALSE,474,TRUE,53.591648,10.018854,13,1.2,99,5181.2,-34.4,22.6,903,608,6681
15,FALSE,FALSE,435,TRUE,53.591656,10.018657,13,1.5,99,5194.3,-34.4,22.6,904,453,6682
15,FALSE,FALSE,359,TRUE,53.591663,10.018463,12.9,1.2,98,5207.1,-34.2,22.8,905,556,6683
14,FALSE,FALSE,318,TRUE,53.591671,10.018272,13,2,98,5219.8,-33.8,23.2,906,717,6684
14,FALSE,FALSE,291,TRUE,53.591679,10.01808,12.9,2,96,5232.6,-33.8,23.2,907,433,6685
14,FALSE,FALSE,189,TRUE,53.591686,10.017889,12.8,1.6,95,5245.3,-33.4,23.6,908,717,6686
14,FALSE,FALSE,201,TRUE,53.591698,10.017707,12.6,2.1,93,5257.3,-33.2,23.8,909,454,6687
14,FALSE,FALSE,217,TRUE,53.591705,10.017532,12.4,2.1,89,5269,-33,24,910,462,6688
14,FALSE,FALSE,389,TRUE,53.591717,10.017356,12.2,2.1,96,5280.8,-32.8,24.2,911,501,6689
14,FALSE,FALSE,402,TRUE,53.591732,10.017181,12,2.1,98,5292.4,-32.4,24.6,912,617,6690
14,FALSE,FALSE,394,TRUE,53.591747,10.017009,11.7,2.1,98,5304,-32.2,24.8,913,477,6691
14,FALSE,FALSE,334,TRUE,53.591763,10.016832,11.7,1.7,98,5315.8,-32,25,914,509,6692
14,FALSE,FALSE,303,TRUE,53.591782,10.016651,11.8,1.7,97,5327.9,-31.8,25.2,915,541,6693
14,FALSE,FALSE,218,TRUE,53.591797,10.016474,11.8,1.7,95,5339.8,-31.6,25.4,916,485,6694
14,FALSE,FALSE,94,TRUE,53.591808,10.01631,11.7,1.8,93,5350.7,-31.4,25.6,917,347,6695
14,FALSE,FALSE,46,TRUE,53.591827,10.016145,11.6,1.9,70,5361.9,-31.2,25.8,918,471,6696
14,FALSE,FALSE,2,TRUE,53.59185,10.015987,11.3,2,47,5372.5,-31,26,919,359,6697
14,FALSE,FALSE,63,TRUE,53.591866,10.015845,10.8,1.6,70,5382,-30.8,26.2,920,255,6698
14,FALSE,FALSE,69,TRUE,53.591881,10.01571,10.3,1.6,77,5391.2,-30.6,26.4,921,303,6699
14,FALSE,FALSE,217,TRUE,53.591907,10.015578,10,1.6,75,5400.5,-30.6,26.4,922,184,6700
14,FALSE,FALSE,204,TRUE,53.591949,10.015465,9.5,1.6,87,5409.6,-30.4,26.6,923,306,6701
14,FALSE,FALSE,121,TRUE,53.592018,10.015392,9.3,2.1,60,5418.9,-30.2,26.8,924,347,6702
14,FALSE,FALSE,560,TRUE,53.592102,10.015373,9.3,1.5,90,5428.4,-30,27,925,358,6703
14,FALSE,FALSE,646,TRUE,53.592194,10.015382,9.5,1.5,90,5438.5,-29.8,27.2,926,423,6704
14,FALSE,FALSE,617,TRUE,53.592289,10.015376,9.8,1,91,5449.3,-29.8,27.2,927,320,6705
14,FALSE,FALSE,590,TRUE,53.592381,10.015361,9.9,0.9,90,5459.3,-29.6,27.4,928,306,6706
14,FALSE,FALSE,642,TRUE,53.592472,10.015342,10.2,0.9,93,5469.7,-29.6,27.4,929,270,6707
14,FALSE,FALSE,695,TRUE,53.592579,10.015302,10.6,0.9,95,5481.6,-29.4,27.6,930,620,6708
14,FALSE,FALSE,502,TRUE,53.592686,10.015247,11.1,1.3,100,5494,-29.4,27.6,931,428,6709
14,FALSE,FALSE,494,TRUE,53.592785,10.015198,11.3,1.3,97,5505.7,-29.2,27.8,932,430,6710
14,FALSE,FALSE,502,TRUE,53.59288,10.015135,11.6,1.3,100,5517.1,-29,28,933,439,6711
14,FALSE,FALSE,513,TRUE,53.592976,10.015057,11.9,1.2,101,5529.1,-28.8,28.2,934,557,6712
14,FALSE,FALSE,471,TRUE,53.593075,10.014967,12,1.2,101,5541.7,-28.8,28.2,935,454,6713
14,FALSE,FALSE,452,TRUE,53.59317,10.014876,12,1.2,102,5554,-28.6,28.4,936,511,6714
14,FALSE,FALSE,301,TRUE,53.593262,10.014783,12,1.7,102,5565.8,-28.4,28.6,937,454,6715
14,FALSE,FALSE,248,TRUE,53.593349,10.014678,12.1,1.7,101,5577.8,-28.2,28.8,938,525,6716
14,FALSE,FALSE,218,TRUE,53.593433,10.014572,12.1,1.7,98,5589.5,-28,29,939,461,6717
14,FALSE,FALSE,342,TRUE,53.593517,10.014472,11.8,1.7,98,5600.9,-27.8,29.2,940,438,6718
14,FALSE,FALSE,380,TRUE,53.593605,10.01437,11.8,1.7,100,5612.9,-27.6,29.4,941,557,6719
14,FALSE,FALSE,408,TRUE,53.593697,10.014264,11.9,1.6,100,5625.3,-27.4,29.6,942,575,6720
14,FALSE,FALSE,420,TRUE,53.593788,10.014155,12,1.2,100,5637.6,-27.2,29.8,943,527,6721
14,FALSE,FALSE,250,TRUE,53.593884,10.014041,12.2,1.2,100,5650.4,-27,30,944,619,6722
14,FALSE,FALSE,265,TRUE,53.593967,10.013928,12.3,1.2,99,5662.5,-27,30,945,307,6723
14,FALSE,FALSE,304,TRUE,53.594055,10.01383,12.3,0.9,99,5674.2,-26.8,30.2,946,454,6724
14,FALSE,FALSE,199,TRUE,53.594143,10.013743,12.1,1.3,98,5685.6,-26.6,30.4,947,438,6725
14,FALSE,FALSE,427,TRUE,53.594234,10.013657,11.9,0.8,96,5697.2,-26.6,30.4,948,338,6726
14,FALSE,FALSE,399,TRUE,53.594326,10.013564,11.7,0.8,99,5709.1,-26.4,30.6,949,525,6727
14,FALSE,FALSE,308,TRUE,53.594421,10.013476,11.8,1.3,99,5721.3,-26.4,30.6,950,395,6728
