outlier,power,moving,resting,lat,lon,velocity_smooth,cadence,grade_smooth,distance,altitude,total_elevation,time
FALSE,62,FALSE,FALSE,53.591536,10.028824,0,33,0,9.4,5.5,0,0
FALSE,62,FALSE,FALSE,53.591536,10.028824,0,33,0,9.4,5.5,0,1
FALSE,30,TRUE,FALSE,53.591543,10.028784,1.4,35,0,12.2,5.5,0,2
FALSE,30,TRUE,FALSE,53.591533,10.028746,2,35,0,15.3,5.5,0,3
FALSE,14,TRUE,FALSE,53.591522,10.028712,2.3,35,0,18.6,5.5,0,4
FALSE,80,TRUE,FALSE,53.591504,10.028705,2.5,36,0,21.7,5.5,0,5
FALSE,80,TRUE,FALSE,53.591484,10.028685,3,36,0,24.5,5.5,0,6
FALSE,88,TRUE,FALSE,53.59146,10.028661,2.8,37,0,26.3,5.5,0,7
FALSE,80,TRUE,FALSE,53.591444,10.028639,2.8,42,0,29.1,5.5,0,8
FALSE,80,TRUE,FALSE,53.591424,10.028612,2.6,46,0,31.6,5.5,0,9
FALSE,80,TRUE,FALSE,53.591403,10.028578,2.4,46,0,33.8,5.5,0,10
FALSE,66,TRUE,FALSE,53.591379,10.028545,2.2,48,0,35.7,5.5,0,11
FALSE,60,TRUE,FALSE,53.59135,10.02852,2.5,49,0,38.8,5.5,0,12
FALSE,68,TRUE,FALSE,53.591323,10.028493,2.7,50,0,42.6,5.5,0,13
FALSE,66,TRUE,FALSE,53.591292,10.028474,2.9,50,0,46.1,5.5,0,14
FALSE,76,TRUE,FALSE,53.591263,10.028458,3.2,49,0,50,5.5,0,15
FALSE,76,TRUE,FALSE,53.591228,10.02844,3.7,49,0,54.1,5.5,0,16
FALSE,54,TRUE,FALSE,53.591204,10.028416,3.9,48,0,58.1,5.5,0,17
FALSE,92,TRUE,FALSE,53.591182,10.028388,3.9,46,0,62,5.5,0,18
FALSE,96,TRUE,FALSE,53.591164,10.028352,4,46,0,66,5.5,0,19
FALSE,96,TRUE,FALSE,53.591151,10.028312,3.9,46,0,69.5,5.5,0,20
FALSE,84,TRUE,FALSE,53.591142,10.028279,3.7,47,0,72.7,5.5,0,21
FALSE,48,TRUE,FALSE,53.59114,10.02825,3.5,49,0,75.8,5.5,0,22
FALSE,62,TRUE,FALSE,53.591141,10.028211,3.2,51,0,78.2,5.5,0,23
FALSE,48,TRUE,FALSE,53.591149,10.028169,2.8,52,0,80.2,5.5,0,24
FALSE,28,TRUE,FALSE,53.591148,10.028132,2.5,53,0,82,5.5,0,25
FALSE,46,TRUE,FALSE,53.591147,10.028085,2.3,54,0,84.1,5.5,0,26
FALSE,58,TRUE,FALSE,53.591149,10.02802,2,55,0,86,5.5,0,27
FALSE,22,TRUE,FALSE,53.59116,10.027974,2.1,55,0,88.6,5.5,0,28
FALSE,28,TRUE,FALSE,53.591169,10.027936,2.3,56,0,91.9,5.5,0,29
FALSE,28,TRUE,FALSE,53.591168,10.027878,2.6,56,0,94.9,5.5,0,30
FALSE,36,TRUE,FALSE,53.591164,10.02781,2.8,56,0,97.9,5.5,0,31
FALSE,32,TRUE,FALSE,53.591163,10.027752,3.2,57,0,102,5.5,0,32
FALSE,46,TRUE,FALSE,53.591172,10.027697,3.6,58,0,106.7,5.5,0,33
FALSE,36,TRUE,FALSE,53.59118,10.027645,3.8,59,0,111,5.5,0,34
FALSE,56,TRUE,FALSE,53.591181,10.027582,4,60,0,115,5.5,0,35
FALSE,30,TRUE,FALSE,53.591181,10.027518,4.3,60,0,119.3,5.5,0,36
FALSE,28,TRUE,FALSE,53.591185,10.027454,4.3,59,0,123.7,5.5,0,37
FALSE,34,TRUE,FALSE,53.59119,10.02739,4.2,59,0,127.7,5.5,0,38
FALSE,38,TRUE,FALSE,53.591194,10.027337,4.2,59,0,132.2,5.5,0,39
FALSE,58,TRUE,FALSE,53.591203,10.027293,4.4,60,0,137.2,5.5,0,40
FALSE,40,TRUE,FALSE,53.591209,10.02725,4.3,60,0,141,5.5,0,41
FALSE,44,TRUE,FALSE,53.591216,10.027185,4.1,60,0,144.2,5.5,0,42
FALSE,40,TRUE,FALSE,53.591225,10.027121,4,60,0,147.6,5.5,0,43
FALSE,34,TRUE,FALSE,53.59123,10.027049,3.9,61,0,151.7,5.5,0,44
FALSE,34,TRUE,FALSE,53.591234,10.026996,3.8,61,0,156,5.5,0,45
FALSE,38,TRUE,FALSE,53.591238,10.026946,3.8,61,0,160.2,5.5,0,46
FALSE,10,TRUE,FALSE,53.591244,10.026895,3.9,61,0,163.8,5.5,0,47
FALSE,0,TRUE,FALSE,53.591251,10.026827,3.9,57,0,167.2,5.5,0,48
FALSE,12,TRUE,FALSE,53.591252,10.026749,3.8,57,0,170.7,5.5,0,49
FALSE,30,TRUE,FALSE,53.591261,10.026689,3.9,58,0,175.3,5.5,0,50
FALSE,24,TRUE,FALSE,53.591272,10.026624,4,59,0,180.4,5.5,0,51
FALSE,26,TRUE,FALSE,53.591284,10.02657,4.3,59,0,185.2,5.5,0,52
FALSE,56,TRUE,FALSE,53.591293,10.026502,4.4,59,0,189.4,5.5,0,53
FALSE,80,TRUE,FALSE,53.591292,10.026428,4.5,58,0,193.3,5.5,0,54
FALSE,80,TRUE,FALSE,53.591297,10.02636,4.4,59,0,197.5,5.5,0,55
FALSE,86,TRUE,FALSE,53.591296,10.026286,4.5,59,0,202.7,5.5,0,56
FALSE,50,TRUE,FALSE,53.591302,10.026225,4.5,59,0,207.7,5.5,0,57
FALSE,54,TRUE,FALSE,53.591304,10.026166,4.7,60,0,213,5.5,0,58
FALSE,32,TRUE,FALSE,53.591309,10.026096,4.8,60,0,217.3,5.5,0,59
FALSE,54,TRUE,FALSE,53.591316,10.026041,4.7,60,0,221.1,5.5,0,60
FALSE,38,TRUE,FALSE,53.591317,10.025987,4.6,60,0,225.9,5.5,0,61
FALSE,40,TRUE,FALSE,53.591322,10.025931,4.4,60,0,229.9,5.5,0,62
FALSE,38,TRUE,FALSE,53.591343,10.025875,4.2,60,0,234.1,5.5,0,63
FALSE,40,TRUE,FALSE,53.591348,10.025813,4.1,60,7.2,237.7,5.5,0,64
FALSE,40,TRUE,FALSE,53.591363,10.02577,4,60,7.8,241.3,5.5,0,65
FALSE,50,TRUE,FALSE,53.591365,10.025699,3.8,59,7.4,245.1,6.6,0,66
FALSE,40,TRUE,FALSE,53.591355,10.025626,3.7,60,7.1,248.2,6.6,0,67
FALSE,48,TRUE,FALSE,53.591349,10.025565,3.7,60,0,252.5,6.6,0,68
FALSE,48,TRUE,FALSE,53.591349,10.02551,3.8,61,0,256.8,6.6,0,69
FALSE,56,TRUE,FALSE,53.591343,10.025435,3.8,61,0,260.5,6.6,0,70
FALSE,38,TRUE,FALSE,53.591333,10.025342,3.9,60,0,264.8,6.6,0,71
FALSE,46,TRUE,FALSE,53.591336,10.025263,4.3,59,0,269.8,6.6,0,72
FALSE,66,TRUE,FALSE,53.591336,10.025187,4.6,58,0,275.3,6.6,0,73
FALSE,66,TRUE,FALSE,53.59134,10.025123,4.8,29,0,280.7,6.6,0,74
FALSE,66,TRUE,FALSE,53.591341,10.025059,5.1,19,0,285.9,6.6,0,75
FALSE,0,TRUE,FALSE,53.59134,10.025005,5.3,21,0,291.5,6.6,0,76
FALSE,4,TRUE,FALSE,53.591329,10.024962,5.3,29,0,296.2,6.6,0,77
FALSE,4,TRUE,FALSE,53.59132,10.024931,5,29,0,300.2,6.6,0,78
FALSE,4,TRUE,FALSE,53.591313,10.024918,4.7,21,0,304,6.6,0,79
FALSE,0,TRUE,FALSE,53.591305,10.024902,4.3,15,11.1,307.2,6.6,0,80
FALSE,0,TRUE,FALSE,53.591297,10.024893,3.4,0,11.1,308.3,6.6,0,81
FALSE,0,FALSE,FALSE,53.59129,10.024875,2.4,0,9.7,308.3,6.6,0,82
FALSE,0,FALSE,FALSE,53.591278,10.024862,1.6,0,8.6,308.3,7.5,0,83
FALSE,0,FALSE,FALSE,53.591263,10.02484,0.9,0,8.5,308.3,7.5,0,84
FALSE,0,FALSE,FALSE,53.59125,10.02482,0.2,0,8.9,308.3,7.5,0,85
FALSE,0,FALSE,FALSE,53.591239,10.024801,0,0,7,308.5,7.5,0,86
FALSE,0,TRUE,FALSE,53.591226,10.024775,0.2,18,7,309.5,7.5,2,87
FALSE,162,TRUE,FALSE,53.591221,10.024744,0.5,28,0,310.7,7.5,2,88
FALSE,162,TRUE,FALSE,53.591225,10.024697,0.8,28,0,312.4,7.5,2,89
FALSE,216,TRUE,FALSE,53.591232,10.024633,1.3,39,0,314.6,7.5,2,90
FALSE,168,TRUE,FALSE,53.591236,10.024575,1.8,56,-6.9,317.3,7.5,2,91
FALSE,168,TRUE,FALSE,53.591235,10.024505,2.3,61,-5.5,321.2,7.5,2,92
FALSE,166,TRUE,FALSE,53.591239,10.024438,3,65,-4.9,325.5,6.6,2,93
FALSE,184,TRUE,FALSE,53.591244,10.024371,3.7,68,-4.6,331,6.6,2,94
FALSE,170,TRUE,FALSE,53.591245,10.024303,4.2,70,0,335.7,6.6,2,95
FALSE,152,TRUE,FALSE,53.591247,10.024232,4.7,69,0,340.8,6.6,2,96
FALSE,156,TRUE,FALSE,53.591251,10.024155,5.1,68,0,346.5,6.6,2,97
FALSE,150,TRUE,FALSE,53.591257,10.024082,5.4,70,0,352.5,6.6,2,98
FALSE,150,TRUE,FALSE,53.591265,10.024004,5.5,71,0,358.6,6.6,2,99
FALSE,186,TRUE,FALSE,53.591275,10.023919,5.7,72,0,364.3,6.6,2,100
FALSE,174,TRUE,FALSE,53.59129,10.02383,5.8,73,0,369.6,6.6,2,101
FALSE,118,TRUE,FALSE,53.591302,10.023752,5.8,74,0,375.7,6.6,2,102
FALSE,78,TRUE,FALSE,53.59131,10.023666,5.9,74,0,381.8,6.6,2,103
FALSE,156,TRUE,FALSE,53.591324,10.02359,5.8,73,0,387.7,6.6,2,104
FALSE,150,TRUE,FALSE,53.591336,10.02351,5.9,73,0,393.8,6.6,2,105
FALSE,158,TRUE,FALSE,53.591347,10.023427,6,74,0,399.7,6.6,2,106
FALSE,156,TRUE,FALSE,53.591372,10.023337,6,75,0,405.6,6.6,2,107
FALSE,122,TRUE,FALSE,53.591392,10.023247,6,76,0,411.6,6.6,2,108
FALSE,134,TRUE,FALSE,53.591411,10.023172,6.1,76,0,418.4,6.6,2,109
FALSE,142,TRUE,FALSE,53.591427,10.023091,6.2,76,0,424.9,6.6,2,110
FALSE,130,TRUE,FALSE,53.591448,10.023012,6.1,75,0,430.4,6.6,2,111
FALSE,136,TRUE,FALSE,53.591462,10.022936,6.1,74,0,435.9,6.6,2,112
FALSE,120,TRUE,FALSE,53.591471,10.02285,6.1,74,0,441.9,6.6,2,113
FALSE,80,TRUE,FALSE,53.591488,10.022769,5.8,73,0,447.5,6.6,2,114
FALSE,78,TRUE,FALSE,53.591506,10.022684,5.7,72,0,453.4,6.6,2,115
FALSE,78,TRUE,FALSE,53.59152,10.022602,5.8,69,0,459.3,6.6,2,116
FALSE,92,TRUE,FALSE,53.591538,10.022522,5.9,68,4,465.3,6.6,2,117
FALSE,88,TRUE,FALSE,53.591558,10.022449,5.7,67,4.1,470.6,6.6,2,118
FALSE,80,TRUE,FALSE,53.59157,10.022377,5.7,66,4.2,475.9,7.5,2,119
FALSE,56,TRUE,FALSE,53.591583,10.0223,5.6,65,4.2,481.3,7.5,2,120
FALSE,14,TRUE,FALSE,53.591591,10.022222,5.4,63,0,486.5,7.5,2,121
FALSE,8,TRUE,FALSE,53.591602,10.022158,5.3,60,0,491.8,7.5,2,122
FALSE,8,TRUE,FALSE,53.591612,10.022097,5.3,60,0,497.1,7.5,2,123
FALSE,8,TRUE,FALSE,53.591621,10.022041,5.1,23,0,501.4,7.5,2,124
FALSE,0,TRUE,FALSE,53.591636,10.022016,4.9,17,0,505.7,7.5,2,125
FALSE,0,TRUE,FALSE,53.591653,10.022,4.5,0,0,508.9,7.5,2,126
FALSE,0,TRUE,FALSE,53.591665,10.021996,3.8,0,0,511,7.5,2,127
FALSE,124,TRUE,FALSE,53.591672,10.021999,3.1,36,0,512.5,7.5,2,128
FALSE,124,TRUE,FALSE,53.591691,10.021998,2.4,36,0,513.5,7.5,2,129
FALSE,166,FALSE,FALSE,53.591721,10.022016,1.6,41,0,513.5,7.5,2,130
FALSE,146,TRUE,FALSE,53.591747,10.022027,1,46,0,514,7.5,2,131
FALSE,140,TRUE,FALSE,53.591768,10.022036,0.9,50,0,515.3,7.5,2,132
FALSE,130,TRUE,FALSE,53.59179,10.022048,0.7,53,0,516.2,7.5,2,133
FALSE,108,TRUE,FALSE,53.591815,10.02206,0.8,55,0,517.5,7.5,2,134
FALSE,110,TRUE,FALSE,53.591838,10.022071,1.2,56,0,519.7,7.5,2,135
FALSE,122,TRUE,FALSE,53.591859,10.02208,1.7,58,0,522.4,7.5,2,136
FALSE,146,TRUE,FALSE,53.59188,10.022092,2,61,0,525.4,7.5,2,137
FALSE,126,TRUE,FALSE,53.59191,10.022119,2.5,64,0,528.6,7.5,2,138
FALSE,78,TRUE,FALSE,53.591942,10.02214,3,66,0,532.3,7.5,2,139
FALSE,108,TRUE,FALSE,53.592006,10.022163,3.3,69,0,536.1,7.5,2,140
FALSE,96,TRUE,FALSE,53.592053,10.022202,3.4,70,0,539.6,7.5,2,141
FALSE,88,TRUE,FALSE,53.592098,10.022238,4.1,72,0,545.8,7.5,2,142
FALSE,74,TRUE,FALSE,53.592148,10.022268,4.7,73,0,551.9,7.5,2,143
FALSE,38,TRUE,FALSE,53.592198,10.0223,5.1,71,0,558,7.5,2,144
FALSE,0,TRUE,FALSE,53.592238,10.022328,5.7,67,0,564.5,7.5,2,145
FALSE,0,TRUE,FALSE,53.592272,10.022353,6.4,38,0,571.5,7.5,2,146
FALSE,0,TRUE,FALSE,53.592307,10.022379,6.5,38,0,578.3,7.5,2,147
FALSE,4,TRUE,FALSE,53.592354,10.022412,6.5,41,0,584.5,7.5,2,148
FALSE,0,TRUE,FALSE,53.592399,10.022432,6.4,54,0,590.2,7.5,2,149
FALSE,0,TRUE,FALSE,53.592426,10.022458,6.4,51,0,596.4,7.5,2,150
FALSE,0,TRUE,FALSE,53.59244,10.022477,5.8,51,0,600.5,7.5,2,151
FALSE,0,TRUE,FALSE,53.592453,10.022484,5.1,51,0,604,7.5,2,152
FALSE,0,TRUE,FALSE,53.592457,10.022492,4.4,51,24.1,606.4,7.5,2,153
FALSE,0,TRUE,FALSE,53.592474,10.022504,3.6,51,15.2,608,7.5,2,154
FALSE,0,TRUE,FALSE,53.592473,10.022498,2.4,33,12.6,608.4,7.5,2,155
FALSE,0,FALSE,FALSE,53.592917,10.022793,1.6,33,15,608.4,9.4,2,156
FALSE,0,TRUE,FALSE,53.592888,10.022771,1.1,33,17.8,609.6,9.4,3.9,157
FALSE,0,TRUE,FALSE,53.592848,10.022741,1.3,33,0,613,9.4,3.9,158
FALSE,0,FALSE,TRUE,53.59279,10.022698,0,33,0,619.1,9.4,3.9,3474
FALSE,0,TRUE,FALSE,53.592771,10.022683,0,33,0,621.4,9.4,3.9,3475
FALSE,0,TRUE,FALSE,53.592735,10.022657,0,33,0,626.9,9.4,3.9,3476
FALSE,0,TRUE,FALSE,53.592699,10.02263,0,33,0,632.7,9.4,3.9,3477
FALSE,0,TRUE,FALSE,53.592664,10.022608,0,33,0,638.8,9.4,3.9,3478
FALSE,0,TRUE,FALSE,53.592636,10.022589,0,33,0,645.1,9.4,3.9,3479
FALSE,0,TRUE,FALSE,53.592609,10.022566,0,33,0,651.3,9.4,3.9,3480
FALSE,0,TRUE,FALSE,53.592582,10.022531,5.8,33,0,655.9,9.4,3.9,3481
FALSE,0,TRUE,FALSE,53.592566,10.022501,5.4,33,0,659.8,9.4,3.9,3482
FALSE,0,TRUE,FALSE,53.592537,10.022465,5,33,-6.5,663.8,9.4,3.9,3483
FALSE,0,TRUE,FALSE,53.5925,10.022423,4.3,33,-6.4,666.4,9.4,3.9,3484
FALSE,0,TRUE,FALSE,53.592451,10.02238,3.7,33,-6,669.7,8.5,3.9,3485
FALSE,0,TRUE,FALSE,53.592402,10.022342,3.6,33,-5.1,673.8,8.5,3.9,3486
FALSE,0,TRUE,FALSE,53.592335,10.02229,3.8,33,0,678.8,8.5,3.9,3487
FALSE,0,TRUE,FALSE,53.592192,10.022185,4.1,33,0,684.2,8.5,3.9,3488
FALSE,0,TRUE,FALSE,53.592112,10.022116,5.1,33,0,692.1,8.5,3.9,3489
TRUE,0,TRUE,FALSE,53.592029,10.022063,5.1,33,0,706.3,8.5,3.9,3490
FALSE,0,TRUE,FALSE,53.591948,10.022007,8.8,33,0,718,8.5,3.9,3491
FALSE,0,TRUE,FALSE,53.59188,10.021956,10.3,33,0,730.3,8.5,3.9,3492
FALSE,0,TRUE,FALSE,53.591806,10.021909,11.9,33,-2,743.8,8.5,3.9,3493
FALSE,0,TRUE,FALSE,53.591723,10.021908,12.8,33,-2,756.2,8.5,3.9,3494
FALSE,0,TRUE,FALSE,53.591658,10.021953,12.4,33,-2.2,768.4,7.5,3.9,3495
FALSE,0,TRUE,FALSE,53.591662,10.022021,12.3,33,-2.7,779.5,7.5,3.9,3496
FALSE,0,TRUE,FALSE,53.591644,10.022083,11.7,33,0,788.8,7.5,3.9,3497
FALSE,0,TRUE,FALSE,53.591618,10.022151,9.8,33,0,792.6,7.5,3.9,3498
FALSE,0,FALSE,FALSE,53.591576,10.022263,7.3,33,0,792.7,7.5,3.9,3499
FALSE,0,TRUE,FALSE,53.591551,10.022406,5.7,33,0,796.7,7.5,3.9,3500
FALSE,0,TRUE,FALSE,53.591529,10.022574,4.6,33,-3.8,802.6,7.5,3.9,3501
FALSE,0,TRUE,FALSE,53.591505,10.02272,3.8,33,-3.1,807.9,7.5,3.9,3502
FALSE,0,TRUE,FALSE,53.591474,10.022873,4.7,33,-5.7,816.3,6.6,3.9,3503
FALSE,0,TRUE,FALSE,53.591427,10.023081,6.7,33,-4.5,826.2,6.6,3.9,3504
FALSE,0,TRUE,FALSE,53.591394,10.023263,8.2,33,-2.1,837.8,5.5,3.9,3505
FALSE,0,TRUE,FALSE,53.591351,10.023475,10,33,-1.8,852.6,5.5,3.9,3506
FALSE,0,TRUE,FALSE,53.591328,10.023685,10,33,0,868.5,5.5,3.9,3507
FALSE,0,TRUE,FALSE,53.591301,10.023894,13.9,33,0,885.8,5.5,3.9,3508
FALSE,0,TRUE,FALSE,53.591281,10.024101,15.4,33,-1.7,903.3,5.5,3.9,3509
FALSE,0,TRUE,FALSE,53.591265,10.024305,16.3,33,-1.7,919.4,5.5,3.9,3510
FALSE,0,TRUE,FALSE,53.591252,10.024512,16.5,33,-3.2,934.9,4.4,3.9,3511
FALSE,0,TRUE,FALSE,53.591248,10.024748,16.3,33,-3.1,949.9,4.4,3.9,3512
FALSE,0,TRUE,FALSE,53.59123,10.024995,16,33,-1.4,965.8,3.5,3.9,3513
FALSE,0,TRUE,FALSE,53.591216,10.02522,15.9,33,-1.4,983,3.5,3.9,3514
FALSE,0,TRUE,FALSE,53.591201,10.025447,15.9,33,0,998.8,3.5,3.9,3515
FALSE,0,TRUE,FALSE,53.591174,10.025673,16,33,0,1014.9,3.5,3.9,3516
FALSE,0,TRUE,FALSE,53.59115,10.025908,16,33,-1.7,1030.1,3.5,3.9,3517
FALSE,0,TRUE,FALSE,53.591125,10.026133,16,33,-1.7,1045.8,3.5,3.9,3518
FALSE,0,TRUE,FALSE,53.591096,10.026357,15.8,33,-1.7,1062.1,2.4,3.9,3519
FALSE,0,TRUE,FALSE,53.591072,10.02659,15.9,33,-1.7,1078.1,2.4,3.9,3520
FALSE,0,TRUE,FALSE,53.591051,10.026815,15.9,33,0,1094.4,2.4,3.9,3521
FALSE,0,TRUE,FALSE,53.59103,10.027046,16.1,33,0,1110.7,2.4,3.9,3522
FALSE,0,TRUE,FALSE,53.591007,10.027273,16.1,33,0,1126.1,2.4,3.9,3523
FALSE,0,TRUE,FALSE,53.590985,10.027498,15.8,33,0,1141,2.4,3.9,3524
FALSE,0,TRUE,FALSE,53.590981,10.02773,15.7,33,1.8,1156.5,2.4,3.9,3525
FALSE,0,TRUE,FALSE,53.590978,10.027962,15.5,33,1.8,1172.1,2.4,3.9,3526
FALSE,0,TRUE,FALSE,53.590974,10.028193,15.4,33,1.8,1187.5,3.5,3.9,3527
FALSE,0,TRUE,FALSE,53.590984,10.02841,15.3,33,1.8,1202.7,3.5,3.9,3528
FALSE,0,TRUE,FALSE,53.590994,10.028629,15.4,33,0,1217.9,3.5,3.9,3529
FALSE,0,TRUE,FALSE,53.591001,10.02884,15.2,33,0,1232.7,3.5,3.9,3530
FALSE,0,TRUE,FALSE,53.591018,10.029045,15,33,0,1247,3.5,3.9,3531
FALSE,0,TRUE,FALSE,53.591054,10.029252,14.7,33,0,1261.2,3.5,3.9,3532
FALSE,0,TRUE,FALSE,53.591107,10.029434,14.4,33,0,1274.8,3.5,3.9,3533
FALSE,0,TRUE,FALSE,53.591146,10.02961,14.1,33,0,1288.6,3.5,3.9,3534
FALSE,0,TRUE,FALSE,53.591226,10.029717,13.8,33,1.8,1301.5,3.5,3.9,3535
FALSE,0,TRUE,FALSE,53.591285,10.029856,13.3,33,2,1313.5,3.5,3.9,3536
FALSE,0,TRUE,FALSE,53.591341,10.029967,12.5,33,4.9,1323.7,4.4,5.9,3537
FALSE,0,TRUE,FALSE,53.591384,10.03004,11.8,33,5.7,1333.8,4.4,5.9,3538
FALSE,0,TRUE,FALSE,53.591418,10.030054,10.7,33,8.1,1342.3,5.5,7,3539
FALSE,0,TRUE,FALSE,53.591443,10.030094,9.4,33,10.9,1348.5,5.5,7,3540
FALSE,0,TRUE,FALSE,53.591458,10.030157,7.5,33,8.8,1351,6.6,8.1,3541
FALSE,0,TRUE,FALSE,53.591444,10.03017,6,33,17.5,1353.9,6.6,8.1,3542
FALSE,0,TRUE,FALSE,53.591438,10.030215,4.2,33,17.5,1354.8,6.6,8.1,3543
FALSE,0,FALSE,FALSE,53.591384,10.030162,2.5,33,0,1354.8,6.6,8.1,3544
FALSE,0,FALSE,FALSE,53.591332,10.030033,1.3,33,0,1354.8,6.6,8.1,3545
FALSE,0,FALSE,FALSE,53.591302,10.029959,0.8,33,-6.3,1354.8,6.6,8.1,3546
FALSE,0,FALSE,FALSE,53.591269,10.029877,0.2,33,-6.7,1354.8,6.6,8.1,3547
FALSE,0,FALSE,FALSE,53.591208,10.029754,0.1,33,-6.7,1355.1,6.6,8.1,3548
TRUE,0,TRUE,FALSE,53.591155,10.029615,0.4,33,-6.7,1356.7,5.5,8.1,3549
FALSE,0,TRUE,FALSE,53.591125,10.029479,1.4,33,-3.6,1361.6,5.5,8.1,3550
FALSE,0,TRUE,FALSE,53.591086,10.029322,3.3,33,-2.6,1371.3,5.5,8.1,3551
FALSE,0,TRUE,FALSE,53.591056,10.029184,3.3,33,-2,1385.5,5.5,8.1,3552
FALSE,0,TRUE,FALSE,53.591032,10.029019,3.3,33,-3.5,1399.7,4.4,8.1,3553
FALSE,0,TRUE,FALSE,53.591011,10.028832,3.3,33,-3.7,1415.3,4.4,8.1,3554
FALSE,0,TRUE,FALSE,53.591005,10.028647,3.3,33,-1.7,1427.8,3.5,8.1,3555
FALSE,0,TRUE,FALSE,53.590991,10.028449,3.3,33,-1.7,1439.4,3.5,8.1,3556
FALSE,0,TRUE,FALSE,53.590975,10.028252,13.6,33,0,1453.7,3.5,8.1,3557
FALSE,0,TRUE,FALSE,53.590964,10.02806,13.8,33,0,1468.6,3.5,8.1,3558
FALSE,0,TRUE,FALSE,53.590967,10.027861,13.3,33,0,1482,3.5,8.1,3559
FALSE,0,TRUE,FALSE,53.590966,10.027664,13.6,33,0,1495.8,3.5,8.1,3560
FALSE,0,TRUE,FALSE,53.590969,10.027475,14.4,33,0,1511.5,3.5,8.1,3561
FALSE,0,TRUE,FALSE,53.590975,10.027292,14.5,33,0,1526.2,3.5,8.1,3562
FALSE,0,TRUE,FALSE,53.590974,10.027103,14.5,33,0,1541,3.5,8.1,3563
FALSE,0,TRUE,FALSE,53.590973,10.026914,14.5,33,0,1554.6,3.5,8.1,3564
FALSE,0,TRUE,FALSE,53.591002,10.026717,14.3,33,1.7,1567.5,3.5,8.1,3565
FALSE,0,TRUE,FALSE,53.591032,10.02651,13.8,33,1.7,1580.5,3.5,8.1,3566
FALSE,0,TRUE,FALSE,53.591045,10.026325,13.5,33,1.7,1593.7,4.4,8.1,3567
FALSE,0,TRUE,FALSE,53.591066,10.026134,13.2,33,1.7,1607.2,4.4,8.1,3568
FALSE,0,TRUE,FALSE,53.591097,10.025944,13.1,33,2.1,1619.9,4.4,8.1,3569
FALSE,0,TRUE,FALSE,53.591124,10.025751,13.1,33,2.1,1632.8,4.4,8.1,3570
FALSE,0,TRUE,FALSE,53.591151,10.025553,13,33,2.1,1645.6,5.5,10.1,3571
FALSE,0,TRUE,FALSE,53.591173,10.025367,13.1,33,2.1,1659,5.5,10.1,3572
FALSE,0,TRUE,FALSE,53.59119,10.025167,13.1,33,0,1672.8,5.5,10.1,3573
FALSE,0,TRUE,FALSE,53.591207,10.024974,13.2,33,0,1686.1,5.5,10.1,3574
FALSE,0,TRUE,FALSE,53.591216,10.024782,13.4,33,0,1699.8,5.5,10.1,3575
FALSE,0,TRUE,FALSE,53.591221,10.024593,13.4,33,0,1712.7,5.5,10.1,3576
FALSE,0,TRUE,FALSE,53.591226,10.024408,13.2,33,0,1724.9,5.5,10.1,3577
FALSE,0,TRUE,FALSE,53.591235,10.024227,13,33,0,1738,5.5,10.1,3578
FALSE,0,TRUE,FALSE,53.591249,10.024043,12.9,33,0,1750.5,5.5,10.1,3579
FALSE,0,TRUE,FALSE,53.591271,10.023857,12.5,33,0,1762.5,5.5,10.1,3580
FALSE,0,TRUE,FALSE,53.591285,10.023675,12.4,33,0,1774.8,5.5,10.1,3581
FALSE,0,TRUE,FALSE,53.591311,10.023492,12.4,33,0,1786.8,5.5,10.1,3582
FALSE,0,TRUE,FALSE,53.591361,10.023305,12.2,33,0,1799.2,5.5,10.1,3583
FALSE,0,TRUE,FALSE,53.591391,10.023126,12.2,33,0,1811.3,5.5,10.1,3584
FALSE,0,TRUE,FALSE,53.591422,10.022944,12.3,33,2.2,1824.1,5.5,10.1,3585
FALSE,0,TRUE,FALSE,53.591449,10.022764,12.3,33,2.2,1836.5,5.5,10.1,3586
FALSE,0,TRUE,FALSE,53.591478,10.022579,12.4,33,2.2,1849,6.6,11.2,3587
FALSE,0,TRUE,FALSE,53.591503,10.02239,12.5,33,2.2,1861.7,6.6,11.2,3588
FALSE,0,TRUE,FALSE,53.59153,10.022212,12.6,33,0,1874.5,6.6,11.2,3589
FALSE,0,TRUE,FALSE,53.591558,10.022024,12.7,33,0,1887.5,6.6,11.2,3590
FALSE,0,TRUE,FALSE,53.591573,10.02184,12.7,33,0,1900.1,6.6,11.2,3591
FALSE,0,TRUE,FALSE,53.591587,10.021655,12.8,33,0,1913.1,6.6,11.2,3592
FALSE,0,TRUE,FALSE,53.591603,10.021461,12.8,33,0,1925.6,6.6,11.2,3593
FALSE,0,TRUE,FALSE,53.591618,10.02127,12.6,33,0,1937.7,6.6,11.2,3594
FALSE,0,TRUE,FALSE,53.591629,10.021084,12.6,33,1.8,1950.7,6.6,11.2,3595
FALSE,0,TRUE,FALSE,53.591641,10.020893,12.7,33,1.8,1963.7,6.6,11.2,3596
FALSE,0,TRUE,FALSE,53.591653,10.020705,12.6,33,1.8,1976.3,7.5,12.1,3597
FALSE,0,TRUE,FALSE,53.591666,10.020509,12.7,33,1.8,1988.9,7.5,12.1,3598
FALSE,0,TRUE,FALSE,53.591666,10.020322,12.8,33,2,2001.6,7.5,12.1,3599
